sp_id	sp_gq_id	age	sex
937647940	450002367	19	F
937647941	450002367	19	F
937647942	450002367	21	F
937647943	450002367	24	F
937647944	450002367	19	F
937647945	450002367	18	F
937647946	450002367	22	F
937647947	450002367	18	F
937647948	450002367	19	F
937647949	450002367	18	F
937647950	450002367	18	F
937647951	450002367	19	F
937647952	450002367	20	F
937647953	450002367	18	F
937647954	450002367	22	F
937647955	450002367	18	F
937647956	450002367	18	F
937647957	450002367	19	F
937647958	450002367	18	F
937647959	450002367	19	F
937647960	450002367	18	F
937647961	450002367	19	F
937647962	450002367	20	F
937647963	450002367	19	F
937647964	450002367	18	F
937647965	450002367	18	F
937647966	450002367	21	F
937647967	450002367	19	F
937647968	450002367	19	F
937647969	450002367	19	F
937647970	450002367	21	F
937647971	450002367	18	F
937647972	450002367	23	F
937647973	450002367	19	F
937647974	450002367	20	F
937647975	450002367	20	F
937647976	450002367	19	F
937647977	450002367	21	F
937647978	450002367	19	F
937647979	450002367	19	F
937647980	450002367	20	F
937647981	450002367	18	F
937647982	450002367	19	F
937647983	450002367	19	F
937647984	450002367	19	F
937647985	450002367	18	F
937647986	450002367	21	F
937647987	450002367	19	F
937647988	450002367	20	F
937647989	450002367	27	F
937647990	450002367	19	F
937647991	450002367	18	F
937647992	450002367	19	F
937647993	450002367	19	F
937647994	450002367	19	F
937647995	450002367	19	F
937647996	450002367	24	F
937647997	450002367	18	F
937647998	450002367	21	F
937647999	450002367	22	F
937648000	450002367	21	F
937648001	450002367	19	F
937648002	450002367	23	F
937648003	450002367	21	F
937648004	450002367	20	F
937648005	450002367	18	F
937648006	450002367	20	F
937648007	450002367	22	F
937648008	450002367	21	F
937648009	450002367	19	F
937648010	450002367	18	F
937648011	450002367	18	F
937648012	450002367	63	F
937648013	450002367	19	F
937648014	450002367	19	F
937648015	450002367	22	F
937648016	450002367	21	F
937648017	450002367	19	F
937648018	450002367	18	F
937648019	450002367	19	F
937648020	450002367	18	F
937648021	450002367	19	F
937648022	450002367	23	F
937648023	450002367	26	F
937648024	450002367	18	F
937648025	450002367	21	F
937648026	450002367	19	F
937648027	450002367	21	F
937648028	450002367	23	F
937648029	450002367	19	F
937648030	450002367	18	F
937648031	450002367	18	F
937648032	450002367	19	F
937648033	450002367	19	F
937648034	450002367	19	F
937648035	450002367	23	F
937648036	450002367	18	F
937648037	450002367	19	F
937648038	450002367	24	F
937648039	450002367	19	F
937648040	450002367	21	F
937648041	450002367	24	F
937648042	450002367	19	F
937648043	450002367	23	F
937648044	450002367	19	F
937648045	450002367	21	F
937648046	450002367	22	F
937648047	450002367	19	F
937648048	450002367	18	F
937648049	450002367	19	F
937648050	450002367	18	F
937648051	450002367	19	F
937648052	450002367	22	F
937648053	450002367	18	F
937648054	450002367	21	F
937648055	450002367	23	F
937648056	450002367	20	F
937648057	450002367	22	F
937648058	450002367	18	F
937648059	450002367	19	F
937648060	450002367	20	F
937648061	450002367	21	F
937648062	450002367	18	F
937648063	450002367	19	F
937648064	450002367	23	F
937648065	450002367	22	F
937648066	450002367	18	F
937648067	450002367	27	F
937648068	450002367	23	F
937648069	450002367	44	F
937648070	450002367	20	F
937648071	450002367	21	F
937648072	450002367	22	F
937648073	450002367	20	F
937648074	450002367	19	F
937648075	450002367	18	F
937648076	450002367	19	F
937648077	450002367	20	F
937648078	450002367	18	F
937648079	450002367	19	F
937648080	450002367	19	F
937648081	450002367	24	F
937648082	450002367	21	F
937648083	450002367	19	F
937648084	450002367	19	F
937648085	450002367	18	F
937648086	450002367	19	F
937648087	450002367	19	F
937648088	450002367	24	F
937648089	450002367	19	F
937648090	450002367	18	F
937648091	450002367	19	F
937648092	450002367	18	F
937648093	450002367	20	F
937648094	450002367	19	F
937648095	450002367	18	F
937648096	450002367	20	F
937648097	450002367	19	F
937648098	450002367	19	F
937648099	450002367	21	F
937648100	450002367	22	F
937648101	450002367	18	F
937648102	450002367	20	F
937648103	450002367	22	F
937648104	450002367	19	F
937648105	450002367	19	F
937648106	450002367	18	F
937648107	450002367	21	F
937648108	450002367	23	F
937648109	450002367	19	F
937648110	450002367	21	F
937648111	450002367	24	F
937648112	450002367	22	F
937648113	450002367	19	F
937648114	450002367	22	F
937648115	450002367	24	F
937648116	450002367	18	F
937648117	450002367	19	F
937648118	450002367	20	F
937648119	450002367	18	F
937648120	450002367	18	F
937648121	450002367	22	F
937648122	450002367	19	F
937648123	450002367	20	F
937648124	450002367	19	F
937648125	450002367	20	F
937648126	450002367	19	F
937648127	450002367	21	F
937648128	450002367	19	F
937648129	450002367	20	F
937648130	450002367	20	F
937648131	450002367	21	F
937648132	450002367	24	F
937648133	450002367	19	F
937648134	450002367	19	F
937648135	450002367	18	F
937648136	450002367	18	F
937648137	450002367	19	F
937648138	450002367	24	F
937648139	450002367	20	F
937648140	450002367	19	F
937648141	450002367	20	F
937648142	450002367	22	F
937648143	450002367	24	F
937648144	450002367	19	F
937648145	450002367	23	F
937648146	450002367	50	F
937648147	450002367	26	F
937648148	450002367	20	F
937648149	450002367	22	F
937648150	450002367	18	F
937648151	450002367	26	F
937648152	450002367	21	F
937648153	450002367	18	F
937645628	450002367	17	M
937645629	450002367	17	M
937645630	450002367	17	M
937645631	450002367	18	M
937645632	450002367	20	M
937645633	450002367	18	M
937645634	450002367	22	M
937645635	450002367	20	M
937645636	450002367	22	M
937645637	450002367	19	M
937645638	450002367	19	M
937645639	450002367	19	M
937645640	450002367	22	M
937645641	450002367	24	M
937645642	450002367	21	M
937645643	450002367	22	M
937645644	450002367	24	M
937645645	450002367	20	M
937645646	450002367	19	M
937645647	450002367	19	M
937645648	450002367	19	M
937645649	450002367	23	M
937645650	450002367	19	M
937645651	450002367	23	M
937645652	450002367	23	M
937645653	450002367	18	M
937645654	450002367	19	M
937645655	450002367	18	M
937645656	450002367	19	M
937645657	450002367	18	M
937645658	450002367	18	M
937645659	450002367	19	M
937645660	450002367	18	M
937645661	450002367	19	M
937645662	450002367	20	M
937645663	450002367	23	M
937645664	450002367	23	M
937645665	450002367	19	M
937645666	450002367	21	M
937645667	450002367	23	M
937645668	450002367	20	M
937645669	450002367	20	M
937645670	450002367	18	M
937645671	450002367	18	M
937645672	450002367	19	M
937645673	450002367	18	M
937645674	450002367	19	M
937645675	450002367	19	M
937645676	450002367	21	M
937645677	450002367	18	M
937645678	450002367	21	M
937645679	450002367	25	M
937645680	450002367	18	M
937645681	450002367	19	M
937645682	450002367	19	M
937645683	450002367	34	M
937645684	450002367	18	M
937645685	450002367	21	M
937645686	450002367	23	M
937645687	450002367	19	M
937645688	450002367	21	M
937645689	450002367	19	M
937645690	450002367	24	M
937645691	450002367	29	M
937645692	450002367	19	M
937645693	450002367	26	M
937645694	450002367	19	M
937645695	450002367	19	M
937645696	450002367	24	M
937645697	450002367	18	M
937645698	450002367	20	M
937645699	450002367	19	M
937645700	450002367	19	M
937645701	450002367	23	M
937645702	450002367	19	M
937645703	450002367	21	M
937645704	450002367	21	M
937645705	450002367	20	M
937645706	450002367	19	M
937645707	450002367	20	M
937645708	450002367	22	M
937645709	450002367	24	M
937645710	450002367	19	M
937645711	450002367	19	M
937645712	450002367	18	M
937645713	450002367	20	M
937645714	450002367	23	M
937645715	450002367	19	M
937645716	450002367	19	M
937645717	450002367	22	M
937645718	450002367	20	M
937645719	450002367	18	M
937645720	450002367	19	M
937645721	450002367	20	M
937645722	450002367	22	M
937645723	450002367	19	M
937645724	450002367	19	M
937645725	450002367	23	M
937645726	450002367	19	M
937645727	450002367	19	M
937645728	450002367	18	M
937645729	450002367	20	M
937645730	450002367	19	M
937645731	450002367	19	M
937645732	450002367	18	M
937645733	450002367	18	M
937645734	450002367	43	M
937645735	450002367	19	M
937645736	450002367	23	M
937645737	450002367	19	M
937645738	450002367	19	M
937645739	450002367	22	M
937645740	450002367	20	M
937645741	450002367	19	M
937645742	450002367	23	M
937645743	450002367	18	M
937645744	450002367	27	M
937645745	450002367	25	M
937645746	450002367	19	M
937645747	450002367	21	M
937645748	450002367	19	M
937645749	450002367	22	M
937645750	450002367	22	M
937645751	450002367	18	M
937645752	450002367	24	M
937645753	450002367	19	M
937645754	450002367	27	M
937645755	450002367	21	M
937645756	450002367	18	M
937645757	450002367	18	M
937645758	450002367	20	M
937645759	450002367	19	M
937645760	450002367	18	M
937645761	450002367	18	M
937645762	450002367	18	M
937645763	450002367	30	M
937645764	450002367	19	M
937645765	450002367	18	M
937645766	450002367	19	M
937645767	450002367	18	M
937645768	450002367	20	M
937645769	450002367	19	M
937645770	450002367	18	M
937645771	450002367	23	M
937645772	450002367	20	M
937645773	450002367	21	M
937645774	450002367	19	M
937645775	450002367	20	M
937645776	450002367	20	M
937645777	450002367	22	M
937645778	450002367	19	M
937645779	450002367	18	M
937645780	450002367	20	M
937645781	450002367	21	M
937645782	450002367	22	M
937645783	450002367	18	M
937645784	450002367	18	M
937645785	450002367	18	M
937645786	450002367	20	M
937645787	450002367	19	M
937645788	450002367	19	M
937645789	450002367	21	M
937645790	450002367	18	M
937645791	450002367	20	M
937645792	450002367	24	M
937645793	450002367	19	M
937645794	450002367	21	M
937645795	450002367	23	M
937645796	450002367	18	M
937645797	450002367	19	M
937645798	450002367	18	M
937645799	450002367	21	M
937645800	450002367	23	M
937645801	450002367	19	M
937645802	450002367	18	M
937645803	450002367	19	M
937645804	450002367	20	M
937645805	450002367	19	M
937645806	450002367	20	M
937645807	450002367	23	M
937645808	450002367	18	M
937645809	450002367	19	M
937645810	450002367	22	M
937645811	450002367	18	M
937645812	450002367	19	M
937645813	450002367	18	M
937645814	450002367	23	M
937645815	450002367	18	M
937645816	450002367	20	M
937645817	450002367	19	M
937645818	450002367	21	M
937645819	450002367	21	M
937645820	450002367	22	M
937645821	450002367	20	M
937645822	450002367	18	M
937645823	450002367	18	M
937645824	450002367	22	M
937645825	450002367	20	M
937645826	450002367	22	M
937645827	450002367	23	M
937645828	450002367	19	M
937645829	450002367	19	M
937645830	450002367	24	M
937645831	450002367	21	M
937645832	450002367	18	M
937645833	450002367	19	M
937645834	450002367	20	M
937645835	450002367	22	M
937645836	450002367	21	M
937645837	450002367	19	M
937645838	450002367	22	M
937645839	450002367	19	M
937645840	450002367	18	M
937645841	450002367	21	M
937645842	450002367	23	M
937645843	450002367	18	M
937645844	450002367	19	M
937645845	450002367	19	M
937645846	450002367	19	M
937645847	450002367	20	M
937645848	450002367	24	M
937645849	450002367	21	M
937645850	450002367	19	M
937645851	450002367	19	M
937645852	450002367	20	M
937645853	450002367	19	M
937645854	450002367	19	M
937645855	450002367	18	M
937645856	450002367	19	M
937645857	450002367	24	M
937645858	450002367	21	M
937645859	450002367	20	M
937645860	450002367	23	M
937645861	450002367	20	M
937645862	450002367	21	M
937645863	450002367	20	M
937645864	450002367	29	M
937645865	450002367	20	M
937645866	450002367	23	M
937645867	450002367	23	M
937645868	450002367	19	M
937645869	450002367	24	M
937645870	450002367	24	M
937645871	450002367	21	M
937645872	450002367	18	M
937645873	450002367	19	M
937645874	450002367	21	M
937645875	450002367	22	M
937645876	450002367	20	M
937645877	450002367	21	M
937645878	450002367	26	M
937645879	450002367	19	M
937645880	450002367	19	M
937645881	450002367	20	M
937645882	450002367	21	M
937645883	450002367	19	M
937645884	450002367	21	M
937645885	450002367	19	M
937645886	450002367	23	M
937645887	450002367	19	M
937645888	450002367	22	M
937645889	450002367	24	M
937645890	450002367	22	M
937645891	450002367	21	M
937645892	450002367	18	M
937645893	450002367	23	M
937645894	450002367	20	M
937645895	450002367	47	M
937645896	450002367	19	M
937645897	450002367	19	M
937645898	450002367	19	M
937645899	450002367	19	M
937645900	450002367	22	M
937645901	450002367	21	M
937645902	450002367	19	M
937645903	450002367	24	M
937645904	450002367	19	M
937645905	450002367	18	M
937645906	450002367	19	M
937645907	450002367	18	M
937645908	450002367	22	M
937645909	450002367	22	M
937645910	450002367	19	M
937645911	450002367	22	M
937645912	450002367	18	M
937645913	450002367	19	M
937645914	450002367	18	M
937645915	450002367	19	M
937645916	450002367	20	M
937645917	450002367	18	M
937645918	450002367	18	M
937645919	450002367	18	M
937645920	450002367	21	M
937645921	450002367	21	M
937645922	450002367	19	M
937645923	450002367	18	M
937645924	450002367	19	M
937645925	450002367	39	M
937645926	450002367	18	M
937645927	450002367	20	M
937645928	450002367	18	M
937645929	450002367	21	M
937645930	450002367	23	M
937645931	450002367	20	M
937645932	450002367	19	M
937645933	450002367	21	M
937645934	450002367	19	M
937645935	450002367	18	M
937645936	450002367	23	M
937645937	450002367	19	M
937645938	450002367	22	M
937645939	450002367	21	M
937645940	450002367	19	M
937645941	450002367	19	M
937645942	450002367	23	M
937645943	450002367	21	M
937645944	450002367	22	M
937645945	450002367	20	M
937645946	450002367	20	M
937645947	450002367	21	M
937645948	450002367	21	M
937645949	450002367	23	M
937645950	450002367	21	M
937645951	450002367	20	M
937645952	450002367	19	M
937645953	450002367	21	M
937645954	450002367	18	M
937645955	450002367	21	M
937645956	450002367	18	M
937645957	450002367	31	M
937645958	450002367	29	M
937645959	450002367	19	M
937645960	450002367	22	M
937645961	450002367	21	M
937645962	450002367	19	M
937645963	450002367	19	M
937645964	450002367	22	M
937645965	450002367	24	M
937645966	450002367	19	M
937645967	450002367	23	M
937645968	450002367	24	M
937645969	450002367	23	M
937645970	450002367	20	M
937645971	450002367	24	M
937645972	450002367	26	M
937645973	450002367	18	M
937645974	450002367	19	M
937645975	450002367	18	M
937645976	450002367	19	M
937645977	450002367	22	M
937645978	450002367	19	M
937645979	450002367	19	M
937645980	450002367	19	M
937645981	450002367	21	M
937645982	450002367	19	M
937645983	450002367	21	M
937645984	450002367	18	M
937645985	450002367	34	M
937645986	450002367	22	M
937645987	450002367	19	M
937645988	450002367	19	M
937645989	450002367	19	M
937645990	450002367	23	M
937645991	450002367	19	M
937645992	450002367	24	M
937645993	450002367	21	M
937645994	450002367	21	M
937645995	450002367	18	M
937645996	450002367	22	M
937645997	450002367	19	M
937645998	450002367	19	M
937645999	450002367	18	M
937646000	450002367	18	M
937646001	450002367	20	M
937646002	450002367	19	M
937646003	450002367	19	M
937646004	450002367	20	M
937646005	450002367	19	M
937646006	450002367	24	M
937646007	450002367	21	M
937646008	450002367	35	M
937646009	450002367	19	M
937646010	450002367	19	M
937646011	450002367	22	M
937646012	450002367	18	M
937646013	450002367	21	M
937646014	450002367	18	M
937646015	450002367	19	M
937646016	450002367	19	M
937646017	450002367	23	M
937646018	450002367	20	M
937646019	450002367	19	M
937646020	450002367	18	M
937646021	450002367	21	M
937646022	450002367	19	M
937646023	450002367	19	M
937646024	450002367	22	M
937646025	450002367	20	M
937646026	450002367	18	M
937646027	450002367	22	M
937646028	450002367	24	M
937646029	450002367	19	M
937646030	450002367	18	M
937646031	450002367	19	M
937646032	450002367	19	M
937646033	450002367	25	M
937646034	450002367	23	M
937646035	450002367	18	M
937646036	450002367	19	M
937646037	450002367	22	M
937646038	450002367	18	M
937646039	450002367	19	M
937646040	450002367	19	M
937646041	450002367	22	M
937646042	450002367	21	M
937646043	450002367	19	M
937646044	450002367	18	M
937646045	450002367	20	M
937646046	450002367	22	M
937646047	450002367	18	M
937646048	450002367	22	M
937646049	450002367	18	M
937646050	450002367	18	M
937646051	450002367	18	M
937646052	450002367	19	M
937646053	450002367	18	M
937646054	450002367	22	M
937646055	450002367	22	M
937646056	450002367	19	M
937646057	450002367	21	M
937646058	450002367	24	M
937646059	450002367	27	M
937646060	450002367	20	M
937646061	450002367	19	M
937646062	450002367	20	M
937646063	450002367	19	M
937646064	450002367	19	M
937646065	450002367	20	M
937646066	450002367	19	M
937646067	450002367	20	M
937646068	450002367	23	M
937646069	450002367	18	M
937646070	450002367	19	M
937646071	450002367	21	M
937646072	450002367	22	M
937646073	450002367	19	M
937646074	450002367	19	M
937646075	450002367	29	M
937646076	450002367	21	M
937646077	450002367	18	M
937646078	450002367	18	M
937646079	450002367	19	M
937646080	450002367	22	M
937646081	450002367	18	M
937646082	450002367	18	M
937646083	450002367	20	M
937646084	450002367	18	M
937646085	450002367	21	M
937646086	450002367	19	M
937646087	450002367	22	M
937646088	450002367	19	M
937646089	450002367	18	M
937646090	450002367	20	M
937646091	450002367	20	M
937646092	450002367	22	M
937646093	450002367	18	M
937646094	450002367	19	M
937646095	450002367	19	M
937646096	450002367	19	M
937646097	450002367	24	M
937646098	450002367	22	M
937646099	450002367	19	M
937646100	450002367	19	M
937646101	450002367	19	M
937646102	450002367	22	M
937646103	450002367	22	M
937646104	450002367	21	M
937646105	450002367	25	M
937646106	450002367	20	M
937646107	450002367	28	M
937646108	450002367	18	M
937646109	450002367	18	M
937646110	450002367	24	M
937646111	450002367	29	M
937646112	450002367	19	M
937646113	450002367	22	M
937646114	450002367	19	M
937646115	450002367	22	M
937646116	450002367	21	M
937646117	450002367	19	M
937646118	450002367	22	M
937646119	450002367	19	M
937646120	450002367	24	M
937646121	450002367	18	M
937646122	450002367	19	M
937646123	450002367	18	M
937646124	450002367	19	M
937646125	450002367	18	M
937646126	450002367	19	M
937646127	450002367	31	M
937646128	450002367	18	M
937646129	450002367	19	M
937646130	450002367	19	M
937646131	450002367	18	M
937646132	450002367	22	M
937646133	450002367	19	M
937646134	450002367	21	M
937646135	450002367	19	M
937646136	450002367	18	M
937646137	450002367	22	M
937646138	450002367	19	M
937646139	450002367	18	M
937646140	450002367	20	M
937646141	450002367	20	M
937646142	450002367	23	M
937646143	450002367	18	M
937646144	450002367	24	M
937646145	450002367	20	M
937646146	450002367	20	M
937646147	450002367	19	M
937646148	450002367	22	M
937646149	450002367	19	M
937646150	450002367	18	M
937646151	450002367	19	M
937646152	450002367	19	M
937646153	450002367	19	M
937646154	450002367	19	M
937646155	450002367	19	M
937646156	450002367	20	M
937646157	450002367	18	M
937646158	450002367	19	M
937646159	450002367	20	M
937646160	450002367	19	M
937646161	450002367	18	M
937646162	450002367	24	M
937646163	450002367	21	M
937646164	450002367	23	M
937646165	450002367	24	M
937646166	450002367	19	M
937646167	450002367	21	M
937646168	450002367	20	M
937646169	450002367	18	M
937646170	450002367	18	M
937646171	450002367	19	M
937646172	450002367	19	M
937646173	450002367	19	M
937646174	450002367	18	M
937646175	450002367	24	M
937646176	450002367	20	M
937646177	450002367	19	M
937646178	450002367	19	M
937646179	450002367	19	M
937646180	450002367	22	M
937646181	450002367	34	M
937646182	450002367	24	M
937646183	450002367	20	M
937646184	450002367	19	M
937646185	450002367	18	M
937646186	450002367	19	M
937646187	450002367	19	M
937646188	450002367	18	M
937646189	450002367	19	M
937646190	450002367	18	M
937646191	450002367	21	M
937646192	450002367	19	M
937646193	450002367	20	M
937646194	450002367	22	M
937646195	450002367	23	M
937646196	450002367	18	M
937646197	450002367	21	M
937646198	450002367	22	M
937646199	450002367	19	M
937646200	450002367	19	M
937646201	450002367	22	M
937646202	450002367	21	M
937646203	450002367	24	M
937646204	450002367	18	M
937646205	450002367	23	M
937646206	450002367	21	M
937646207	450002367	21	M
937646208	450002367	20	M
937646209	450002367	26	M
937646210	450002367	18	M
937646211	450002367	19	M
937646212	450002367	20	M
937646213	450002367	21	M
937646214	450002367	18	M
937646215	450002367	20	M
937646216	450002367	35	M
937646217	450002367	22	M
937646218	450002367	18	M
937646219	450002367	21	M
937646220	450002367	26	M
937646221	450002367	24	M
937646222	450002367	18	M
937646223	450002367	18	M
937646224	450002367	30	M
937646225	450002367	19	M
937646226	450002367	19	M
937646227	450002367	18	M
937646228	450002367	22	M
937646229	450002367	18	M
937646230	450002367	23	M
937646231	450002367	22	M
937646232	450002367	18	M
937646233	450002367	25	M
937646234	450002367	19	M
937646235	450002367	20	M
937646236	450002367	19	M
937646237	450002367	18	M
937646238	450002367	22	M
937646239	450002367	21	M
937646240	450002367	20	M
937646241	450002367	20	M
937646242	450002367	18	M
937646243	450002367	19	M
937646244	450002367	21	M
937646245	450002367	19	M
937646246	450002367	19	M
937646247	450002367	22	M
937646248	450002367	23	M
937646249	450002367	22	M
937646250	450002367	29	M
937646251	450002367	20	M
937646252	450002367	19	M
937646253	450002367	19	M
937646254	450002367	18	M
937646255	450002367	22	M
937646256	450002367	19	M
937646257	450002367	19	M
937646258	450002367	28	M
937646259	450002367	20	M
937646260	450002367	18	M
937646261	450002367	19	M
937646262	450002367	19	M
937646263	450002367	19	M
937646264	450002367	27	M
937646265	450002367	24	M
937646266	450002367	22	M
937646267	450002367	21	M
937646268	450002367	18	M
937646269	450002367	19	M
937646270	450002367	19	M
937646271	450002367	24	M
937646272	450002367	24	M
937646273	450002367	19	M
937646274	450002367	19	M
937646275	450002367	27	M
937646276	450002367	19	M
937646277	450002367	18	M
937646278	450002367	18	M
937646279	450002367	21	M
937646280	450002367	20	M
937646281	450002367	19	M
937646282	450002367	18	M
937646283	450002367	18	M
937646284	450002367	18	M
937646285	450002367	23	M
937646286	450002367	19	M
937646287	450002367	18	M
937646288	450002367	47	M
937646289	450002367	22	M
937646290	450002367	19	M
937646291	450002367	23	M
937646292	450002367	18	M
937646293	450002367	20	M
937646294	450002367	18	M
937646295	450002367	20	M
937646296	450002367	22	M
937646297	450002367	24	M
937646298	450002367	18	M
937646299	450002367	19	M
937646300	450002367	20	M
937646301	450002367	24	M
937646302	450002367	22	M
937646303	450002367	19	M
937646304	450002367	20	M
937646305	450002367	20	M
937646306	450002367	18	M
937646307	450002367	21	M
937646308	450002367	18	M
937646309	450002367	19	M
937646310	450002367	20	M
937646311	450002367	18	M
937646312	450002367	22	M
937646313	450002367	20	M
937646314	450002367	20	M
937646315	450002367	22	M
937646316	450002367	19	M
937646317	450002367	18	M
937646318	450002367	22	M
937646319	450002367	19	M
937646320	450002367	19	M
937646321	450002367	22	M
937646322	450002367	22	M
937646323	450002367	18	M
937646324	450002367	23	M
937646325	450002367	19	M
937646326	450002367	21	M
937646327	450002367	18	M
937646328	450002367	19	M
937646329	450002367	19	M
937646330	450002367	21	M
937646331	450002367	19	M
937646332	450002367	22	M
937646333	450002367	18	M
937646334	450002367	19	M
937646335	450002367	21	M
937646336	450002367	19	M
937646337	450002367	18	M
937646338	450002367	19	M
937646339	450002367	19	M
937646340	450002367	23	M
937646341	450002367	22	M
937646342	450002367	22	M
937646343	450002367	20	M
937646344	450002367	22	M
937646345	450002367	21	M
937646346	450002367	19	M
937646347	450002367	20	M
937646348	450002367	18	M
937646349	450002367	18	M
937646350	450002367	19	M
937646351	450002367	26	M
937646352	450002367	24	M
937646353	450002367	22	M
937646354	450002367	19	M
937646355	450002367	21	M
937646356	450002367	18	M
937646357	450002367	29	M
937646358	450002367	22	M
937646359	450002367	20	M
937646360	450002367	20	M
937646361	450002367	20	M
937646362	450002367	23	M
937646363	450002367	22	M
937646364	450002367	20	M
937646365	450002367	18	M
937646366	450002367	19	M
937646367	450002367	19	M
937646368	450002367	19	M
937646369	450002367	18	M
937646370	450002367	18	M
937646371	450002367	18	M
937646372	450002367	21	M
937646373	450002367	23	M
937646374	450002367	19	M
937646375	450002367	19	M
937646376	450002367	23	M
937646377	450002367	19	M
937646378	450002367	19	M
937646379	450002367	19	M
937646380	450002367	22	M
937646381	450002367	23	M
937646382	450002367	19	M
937646383	450002367	20	M
937646384	450002367	21	M
937646385	450002367	19	M
937646386	450002367	19	M
937646387	450002367	27	M
937646388	450002367	22	M
937646389	450002367	24	M
937646390	450002367	19	M
937646391	450002367	19	M
937646392	450002367	21	M
937646393	450002367	19	M
937646394	450002367	19	M
937646395	450002367	18	M
937646396	450002367	19	M
937646397	450002367	20	M
937646398	450002367	19	M
937646399	450002367	19	M
937646400	450002367	20	M
937646401	450002367	22	M
937646402	450002367	20	M
937646403	450002367	24	M
937646404	450002367	20	M
937646405	450002367	20	M
937646406	450002367	21	M
937646407	450002367	19	M
937646408	450002367	21	M
937646409	450002367	19	M
937646410	450002367	20	M
937646411	450002367	18	M
937646412	450002367	19	M
937646413	450002367	24	M
937646788	450002367	18	M
937646787	450002367	19	M
937646786	450002367	18	M
937646785	450002367	25	M
937646784	450002367	18	M
937646783	450002367	24	M
937646782	450002367	19	M
937646781	450002367	19	M
937646780	450002367	22	M
937646779	450002367	22	M
937646778	450002367	20	M
937646777	450002367	19	M
937646776	450002367	46	M
937646775	450002367	19	M
937646774	450002367	18	M
937646773	450002367	18	M
937646772	450002367	21	M
937646771	450002367	20	M
937646770	450002367	20	M
937646769	450002367	19	M
937646768	450002367	18	M
937646767	450002367	19	M
937646766	450002367	19	M
937646765	450002367	18	M
937646764	450002367	19	M
937646763	450002367	19	M
937646762	450002367	19	M
937646761	450002367	24	M
937646760	450002367	19	M
937646759	450002367	22	M
937646758	450002367	25	M
937646757	450002367	18	M
937646756	450002367	22	M
937646755	450002367	19	M
937646754	450002367	22	M
937646753	450002367	19	M
937646752	450002367	19	M
937646751	450002367	22	M
937646750	450002367	19	M
937646749	450002367	21	M
937646748	450002367	20	M
937646747	450002367	20	M
937646746	450002367	20	M
937646745	450002367	18	M
937646744	450002367	21	M
937646743	450002367	19	M
937646742	450002367	22	M
937646741	450002367	18	M
937646740	450002367	18	M
937646739	450002367	18	M
937646738	450002367	23	M
937646737	450002367	19	M
937646736	450002367	19	M
937646735	450002367	18	M
937646734	450002367	21	M
937646733	450002367	21	M
937646732	450002367	24	M
937646731	450002367	19	M
937646730	450002367	21	M
937646729	450002367	19	M
937646728	450002367	19	M
937646727	450002367	18	M
937646726	450002367	22	M
937646725	450002367	19	M
937646724	450002367	18	M
937646723	450002367	23	M
937646722	450002367	19	M
937646721	450002367	22	M
937646720	450002367	19	M
937646719	450002367	22	M
937646718	450002367	19	M
937646717	450002367	18	M
937646716	450002367	18	M
937646715	450002367	19	M
937646714	450002367	23	M
937646713	450002367	30	M
937646712	450002367	18	M
937646711	450002367	19	M
937646710	450002367	19	M
937646709	450002367	18	M
937646708	450002367	19	M
937646707	450002367	19	M
937646706	450002367	23	M
937646705	450002367	19	M
937646704	450002367	21	M
937646703	450002367	23	M
937646702	450002367	22	M
937646701	450002367	21	M
937646700	450002367	22	M
937646699	450002367	20	M
937646698	450002367	19	M
937646697	450002367	24	M
937646696	450002367	20	M
937646695	450002367	24	M
937646694	450002367	19	M
937646693	450002367	23	M
937646692	450002367	19	M
937646691	450002367	20	M
937646690	450002367	24	M
937646689	450002367	19	M
937646688	450002367	24	M
937646687	450002367	21	M
937646686	450002367	20	M
937646685	450002367	24	M
937646684	450002367	18	M
937646683	450002367	19	M
937646682	450002367	20	M
937646681	450002367	21	M
937646680	450002367	22	M
937646679	450002367	18	M
937646678	450002367	19	M
937646677	450002367	24	M
937646676	450002367	19	M
937646675	450002367	18	M
937646674	450002367	19	M
937646673	450002367	23	M
937646672	450002367	21	M
937646671	450002367	22	M
937646670	450002367	20	M
937646669	450002367	20	M
937646668	450002367	18	M
937646667	450002367	24	M
937646666	450002367	19	M
937646665	450002367	21	M
937646664	450002367	19	M
937646663	450002367	18	M
937646662	450002367	23	M
937646661	450002367	24	M
937646660	450002367	23	M
937646659	450002367	19	M
937646658	450002367	18	M
937646657	450002367	18	M
937646656	450002367	22	M
937646655	450002367	18	M
937646654	450002367	19	M
937646653	450002367	20	M
937646652	450002367	23	M
937646789	450002367	18	M
937646790	450002367	18	M
937646791	450002367	19	M
937646792	450002367	20	M
937646793	450002367	28	M
937646794	450002367	20	M
937646795	450002367	18	M
937646796	450002367	20	M
937646797	450002367	26	M
937646798	450002367	20	M
937646799	450002367	22	M
937646800	450002367	22	M
937646801	450002367	27	M
937646802	450002367	19	M
937646803	450002367	23	M
937646804	450002367	23	M
937646805	450002367	21	M
937646806	450002367	19	M
937646807	450002367	20	M
937646808	450002367	20	M
937646809	450002367	19	M
937646810	450002367	23	M
937646811	450002367	18	M
937646812	450002367	20	M
937646813	450002367	19	M
937646814	450002367	20	M
937646815	450002367	18	M
937646816	450002367	18	M
