sp_id	sp_gq_id	age	sex
939530589	450028311	66	F
939530590	450028311	78	F
939530591	450028311	93	F
939530592	450028311	91	F
939530593	450028311	83	F
939530594	450028311	70	F
939530595	450028311	97	F
939530596	450028311	103	F
939530597	450028311	73	F
939530598	450028311	89	F
939530599	450028311	100	F
939530600	450028311	90	F
939530601	450028311	78	F
939530602	450028311	86	F
939530603	450028311	82	F
939530604	450028311	85	F
939530605	450028311	92	F
939530606	450028311	68	F
939530607	450028311	90	F
939530608	450028311	90	F
939530609	450028311	79	F
939530610	450028311	84	F
939530611	450028311	87	F
940481130	450028311	82	M
939530612	450028311	90	F
940481131	450028311	81	M
940481132	450028311	75	M
940481133	450028311	80	M
940481134	450028311	83	M
940481135	450028311	85	M
940481136	450028311	89	M
940481137	450028311	80	M
940481138	450028311	83	M
940481139	450028311	79	M
940481140	450028311	80	M
940481141	450028311	77	M
940481142	450028311	78	M
940481143	450028311	75	M
940481144	450028311	68	M
940481145	450028311	88	M
940481146	450028311	65	M
940481147	450028311	78	M
940481148	450028311	90	M
940481149	450028311	79	M
940481150	450028311	87	M
940481151	450028311	73	M
937630445	450003845	18	F
937630444	450003845	18	F
937630443	450003845	21	F
937630442	450003845	18	F
937630441	450003845	19	F
937630440	450003845	18	F
937630439	450003845	20	F
937630438	450003845	19	F
937630437	450003845	24	F
937630436	450003845	19	F
937630435	450003845	19	F
937630434	450003845	19	F
937630433	450003845	19	F
937630432	450003845	23	F
937630431	450003845	21	F
937630430	450003845	19	F
937630429	450003845	18	F
937630428	450003845	18	F
937630427	450003845	19	F
937630426	450003845	24	M
937630425	450003845	20	M
937630424	450003845	18	M
937630423	450003845	24	M
937630422	450003845	22	M
937630421	450003845	18	M
937630420	450003845	19	M
937630419	450003845	23	M
937630418	450003845	20	M
937630417	450003845	20	M
937630416	450003845	22	M
937630415	450003845	20	M
937630414	450003845	20	M
937630413	450003845	20	M
937630412	450003845	19	M
937630411	450003845	23	M
937630410	450003845	21	M
937630409	450003845	23	M
937630408	450003845	29	M
937630407	450003845	18	M
937630406	450003845	19	M
937630405	450003845	24	M
937630404	450003845	19	M
937630403	450003845	20	M
937630402	450003845	19	M
937630401	450003845	23	M
937630400	450003845	19	M
937630399	450003845	23	M
937630398	450003845	22	M
937630397	450003845	18	M
937630396	450003845	18	M
937630395	450003845	18	M
937630394	450003845	19	M
937630393	450003845	23	M
937630392	450003845	19	M
937630391	450003845	22	M
937630390	450003845	29	M
937630389	450003845	18	M
937630388	450003845	18	M
937630387	450003845	19	M
937630386	450003845	19	M
937630385	450003845	21	M
937630384	450003845	23	M
937630383	450003845	19	M
937630382	450003845	20	M
937630381	450003845	24	M
937630380	450003845	19	M
937630379	450003845	19	M
937630378	450003845	22	M
937630377	450003845	21	M
937630376	450003845	20	M
937630375	450003845	21	M
937630374	450003845	18	M
937630373	450003845	19	M
937630372	450003845	19	M
937630371	450003845	22	M
937630370	450003845	22	M
937630369	450003845	21	M
937630368	450003845	18	M
937630367	450003845	19	M
937630366	450003845	36	M
937630365	450003845	19	M
937630364	450003845	20	M
937630363	450003845	18	M
937630362	450003845	18	M
937630361	450003845	20	M
937630360	450003845	22	M
937630359	450003845	19	M
937630358	450003845	23	M
937630357	450003845	21	M
937630356	450003845	19	M
937630355	450003845	19	M
937630354	450003845	23	M
937630353	450003845	19	M
937630352	450003845	21	M
937630351	450003845	20	M
937630350	450003845	19	M
937630349	450003845	20	M
937630348	450003845	19	M
937630347	450003845	30	M
937630346	450003845	22	M
937630345	450003845	19	M
937630344	450003845	28	M
937630343	450003845	23	M
937630342	450003845	21	M
937630341	450003845	19	M
937630340	450003845	18	M
937630339	450003845	21	M
937630338	450003845	18	M
937630337	450003845	18	M
937630336	450003845	19	M
937630335	450003845	19	M
937630334	450003845	19	M
937630333	450003845	20	M
937630332	450003845	21	M
937630331	450003845	22	M
937630330	450003845	22	M
937630329	450003845	22	M
937630328	450003845	23	M
937630327	450003845	19	M
937630326	450003845	18	M
937630325	450003845	21	M
937630324	450003845	20	M
937630323	450003845	22	M
937630322	450003845	19	M
937630321	450003845	18	M
937630320	450003845	21	M
937630319	450003845	19	M
937630318	450003845	19	M
937630317	450003845	18	M
937630316	450003845	22	M
937630315	450003845	18	M
937630314	450003845	19	M
937630313	450003845	19	M
937630312	450003845	22	M
937630311	450003845	18	M
937630310	450003845	19	M
937630309	450003845	20	M
937630308	450003845	24	M
937630307	450003845	19	M
937630306	450003845	20	M
937630305	450003845	18	M
937630304	450003845	19	M
937630303	450003845	18	M
937630302	450003845	19	M
937630301	450003845	20	M
937630300	450003845	18	M
937630299	450003845	20	M
937630298	450003845	18	M
937630297	450003845	19	M
937630296	450003845	19	M
937630295	450003845	19	M
937630294	450003845	19	M
937630293	450003845	23	M
937630292	450003845	18	M
937630291	450003845	19	M
937630290	450003845	23	M
937630289	450003845	23	M
937630288	450003845	22	M
937630287	450003845	24	M
937630286	450003845	18	M
937630285	450003845	18	M
937630284	450003845	18	M
937630283	450003845	21	M
937630282	450003845	18	M
937630281	450003845	22	M
937630280	450003845	23	M
937630279	450003845	18	M
937630278	450003845	19	M
937630277	450003845	18	M
937630276	450003845	22	M
937630275	450003845	21	M
937630274	450003845	24	M
937630273	450003845	21	M
937630272	450003845	19	M
937630271	450003845	20	M
937630270	450003845	18	M
937630269	450003845	18	M
937630268	450003845	19	M
937630267	450003845	19	M
937630266	450003845	25	M
937630265	450003845	20	M
937630264	450003845	18	M
937630263	450003845	19	M
937630262	450003845	21	M
937630261	450003845	20	M
937630260	450003845	19	M
937630259	450003845	23	M
937630258	450003845	18	M
937630257	450003845	21	M
937630256	450003845	18	M
937630255	450003845	18	M
937630254	450003845	20	M
937630253	450003845	19	M
937630252	450003845	19	M
937630251	450003845	21	M
937630250	450003845	22	M
937630249	450003845	18	M
937630248	450003845	19	M
937630247	450003845	18	M
937630246	450003845	19	M
937630245	450003845	19	M
937630244	450003845	21	M
937630243	450003845	18	M
937630242	450003845	22	M
937630241	450003845	20	M
937630240	450003845	19	M
937630239	450003845	21	M
937630238	450003845	19	M
937630237	450003845	19	M
937630236	450003845	19	M
937630235	450003845	22	M
937630234	450003845	24	M
937630233	450003845	20	M
937630232	450003845	19	M
937630231	450003845	21	M
937630230	450003845	20	M
937630229	450003845	22	M
937630228	450003845	24	M
937630227	450003845	19	M
937630226	450003845	30	M
937630225	450003845	23	M
937630224	450003845	19	M
937630223	450003845	19	M
937630222	450003845	19	M
937630221	450003845	19	M
937630220	450003845	21	M
937630219	450003845	26	M
937630218	450003845	19	M
937630217	450003845	19	M
937630216	450003845	49	M
937630215	450003845	20	M
937630214	450003845	29	M
937630213	450003845	20	M
937630212	450003845	18	M
937630211	450003845	18	M
937630210	450003845	19	M
937630209	450003845	24	M
937630208	450003845	27	M
937630207	450003845	21	M
937630206	450003845	19	M
937630205	450003845	18	M
937630204	450003845	19	M
937630203	450003845	22	M
937630202	450003845	19	M
937630201	450003845	21	M
937630200	450003845	23	M
937630199	450003845	18	M
937630198	450003845	23	M
937630197	450003845	43	M
937630196	450003845	19	M
937630195	450003845	18	M
937630194	450003845	19	M
937630193	450003845	23	M
937630192	450003845	20	M
937630191	450003845	19	M
937630190	450003845	20	M
937630189	450003845	20	M
937630188	450003845	19	M
937630187	450003845	19	M
937630186	450003845	24	M
937630185	450003845	19	M
937630184	450003845	19	M
937630183	450003845	18	M
937630182	450003845	20	M
937630181	450003845	21	M
937630180	450003845	19	M
937630179	450003845	23	M
937630178	450003845	24	M
937630177	450003845	30	M
937630176	450003845	18	M
937630175	450003845	19	M
937630174	450003845	19	M
937630173	450003845	20	M
937630172	450003845	19	M
937630171	450003845	19	M
937630170	450003845	20	M
937630169	450003845	18	M
937630168	450003845	19	M
937630167	450003845	20	M
937630166	450003845	19	M
937630165	450003845	19	M
937630164	450003845	38	M
937630163	450003845	23	M
937630162	450003845	24	M
937630161	450003845	19	M
937630160	450003845	21	M
937630159	450003845	19	M
937630158	450003845	21	M
937630157	450003845	23	M
937630156	450003845	19	M
937630155	450003845	24	M
937630154	450003845	19	M
937630153	450003845	23	M
937630152	450003845	27	M
937630151	450003845	19	M
937630150	450003845	23	M
937630149	450003845	24	M
937630148	450003845	23	M
937630147	450003845	19	M
937630146	450003845	19	M
937630145	450003845	19	M
937630144	450003845	21	M
937630143	450003845	23	M
937630142	450003845	19	M
937630141	450003845	18	M
937630140	450003845	20	M
937630139	450003845	18	M
937630138	450003845	19	M
937630137	450003845	18	M
937630136	450003845	19	M
937630135	450003845	19	M
937630134	450003845	19	M
937630133	450003845	19	M
937630132	450003845	22	M
937630131	450003845	23	M
937630130	450003845	20	M
937630129	450003845	20	M
937630128	450003845	22	M
937630127	450003845	18	M
937630126	450003845	18	M
937630125	450003845	24	M
937630124	450003845	19	M
937630123	450003845	21	M
937630645	450003845	19	F
937630646	450003845	21	F
937630647	450003845	18	F
937630648	450003845	18	F
937630649	450003845	19	F
937630650	450003845	19	F
937630651	450003845	19	F
937630652	450003845	18	F
937630653	450003845	21	F
937630654	450003845	19	F
937630655	450003845	22	F
937630656	450003845	18	F
937630657	450003845	20	F
937630658	450003845	23	F
937630659	450003845	21	F
937630660	450003845	21	F
937630661	450003845	20	F
937630662	450003845	19	F
937630663	450003845	18	F
937630664	450003845	19	F
937630665	450003845	19	F
937630666	450003845	19	F
937630667	450003845	19	F
937630668	450003845	19	F
937630669	450003845	23	F
937630670	450003845	33	F
937630671	450003845	19	F
937630672	450003845	20	F
937630673	450003845	22	F
937630674	450003845	19	F
937630675	450003845	19	F
937630676	450003845	19	F
937630677	450003845	20	F
937630678	450003845	18	F
937630679	450003845	19	F
937630680	450003845	18	F
937630681	450003845	19	F
937630682	450003845	21	F
937630683	450003845	19	F
937630684	450003845	22	F
937630685	450003845	19	F
937630686	450003845	19	F
937630687	450003845	18	F
937630688	450003845	19	F
937630689	450003845	21	F
937630690	450003845	23	F
937630691	450003845	18	F
937630692	450003845	19	F
937630693	450003845	21	F
937630694	450003845	19	F
937630695	450003845	19	F
937630696	450003845	19	F
937630697	450003845	20	F
937630698	450003845	24	F
937630699	450003845	22	F
937630700	450003845	18	F
937630701	450003845	21	F
937630702	450003845	29	F
937630644	450003845	19	F
937630704	450003845	22	F
937630705	450003845	22	F
937630706	450003845	19	F
937630707	450003845	20	F
937630708	450003845	21	F
937630709	450003845	20	F
937630710	450003845	19	F
937630711	450003845	20	F
937630712	450003845	25	F
937630713	450003845	19	F
937630714	450003845	18	F
937630715	450003845	18	F
937630716	450003845	18	F
937630717	450003845	22	F
937630718	450003845	19	F
937630719	450003845	19	F
937630720	450003845	24	F
937630721	450003845	18	F
937630722	450003845	19	F
937630723	450003845	19	F
937630724	450003845	23	F
937630725	450003845	24	F
937630726	450003845	20	F
937630727	450003845	18	F
937630728	450003845	24	F
937630729	450003845	18	F
937630730	450003845	20	F
937630731	450003845	23	F
937630732	450003845	18	F
937630733	450003845	18	F
937630734	450003845	21	F
937630735	450003845	21	F
937630736	450003845	18	F
937630737	450003845	19	F
937630738	450003845	19	F
937630739	450003845	19	F
937630740	450003845	21	F
937630741	450003845	22	F
937630742	450003845	18	F
937630743	450003845	22	F
937630744	450003845	22	F
937630745	450003845	18	F
937630746	450003845	19	F
937630747	450003845	22	F
937630748	450003845	19	F
937630749	450003845	18	F
937630750	450003845	19	F
937630751	450003845	18	F
937630752	450003845	19	F
937630753	450003845	18	F
937630754	450003845	21	F
937630755	450003845	24	F
937630756	450003845	19	F
937630757	450003845	19	F
937630758	450003845	19	F
937630759	450003845	22	F
937630760	450003845	20	F
937630761	450003845	18	F
937630762	450003845	22	F
937630763	450003845	19	F
937630764	450003845	23	F
937630765	450003845	21	F
937630766	450003845	18	F
937630767	450003845	22	F
937630768	450003845	19	F
937630769	450003845	19	F
937630770	450003845	18	F
937630771	450003845	19	F
937630772	450003845	21	F
937630773	450003845	18	F
937630774	450003845	20	F
937630775	450003845	18	F
937630776	450003845	19	F
937630777	450003845	20	F
937630778	450003845	18	F
937630779	450003845	22	F
937630780	450003845	18	F
937630781	450003845	19	F
937630782	450003845	21	F
937630783	450003845	18	F
937630784	450003845	18	F
937630785	450003845	20	F
937630786	450003845	20	F
937630787	450003845	22	F
937630788	450003845	19	F
937630789	450003845	19	F
937630790	450003845	19	F
937630791	450003845	21	F
937630792	450003845	38	F
937630793	450003845	29	F
937630794	450003845	19	F
937630795	450003845	19	F
937630796	450003845	18	F
937630797	450003845	18	F
937630798	450003845	22	F
937630799	450003845	24	F
937630800	450003845	24	F
937630801	450003845	19	F
937630802	450003845	18	F
937630803	450003845	19	F
937630804	450003845	20	F
937630805	450003845	19	F
937630806	450003845	18	F
937630807	450003845	19	F
937630808	450003845	23	F
937630809	450003845	19	F
937630810	450003845	19	F
937630811	450003845	19	F
937630812	450003845	21	F
937630813	450003845	19	F
937630814	450003845	18	F
937630815	450003845	18	F
937630816	450003845	23	F
937630817	450003845	19	F
937630818	450003845	20	F
937630819	450003845	19	F
937630820	450003845	19	F
937630821	450003845	21	F
937630822	450003845	18	F
937630823	450003845	19	F
937630824	450003845	21	F
937630825	450003845	18	F
937630826	450003845	21	F
937630827	450003845	19	F
937630828	450003845	24	F
937630829	450003845	21	F
937630830	450003845	22	F
937630831	450003845	21	F
937630832	450003845	23	F
937630833	450003845	24	F
937630834	450003845	19	F
937630835	450003845	19	F
937630836	450003845	21	F
937630837	450003845	19	F
937630838	450003845	22	F
937630839	450003845	18	F
937630840	450003845	22	F
937630841	450003845	18	F
937630842	450003845	20	F
937630843	450003845	19	F
937630844	450003845	18	F
937630845	450003845	24	F
937630846	450003845	19	F
937630847	450003845	24	F
937630848	450003845	21	F
937630849	450003845	19	F
937630850	450003845	19	F
937630851	450003845	20	F
937630852	450003845	22	F
937630703	450003845	19	F
937630643	450003845	19	F
937630642	450003845	22	F
937630641	450003845	18	F
937630640	450003845	23	F
937630639	450003845	18	F
937630638	450003845	24	F
937630637	450003845	25	F
937630636	450003845	20	F
937630635	450003845	19	F
937630634	450003845	19	F
937630633	450003845	19	F
937630632	450003845	21	F
937630631	450003845	18	F
937630630	450003845	18	F
937630629	450003845	20	F
937630628	450003845	19	F
937630627	450003845	18	F
937630626	450003845	21	F
937630625	450003845	21	F
937630624	450003845	19	F
937630623	450003845	20	F
937630622	450003845	22	F
937630621	450003845	21	F
937630620	450003845	20	F
937630619	450003845	19	F
937630618	450003845	19	F
937630617	450003845	19	F
937630616	450003845	19	F
937630615	450003845	19	F
937630614	450003845	22	F
937630613	450003845	22	F
937630612	450003845	24	F
937630611	450003845	19	F
937630610	450003845	20	F
937630609	450003845	18	F
937630608	450003845	19	F
937630607	450003845	19	F
937630606	450003845	20	F
937630605	450003845	21	F
937630604	450003845	18	F
937630603	450003845	19	F
937630602	450003845	19	F
937630601	450003845	19	F
937630600	450003845	21	F
937630599	450003845	20	F
937630598	450003845	19	F
937630597	450003845	19	F
937630596	450003845	22	F
937630595	450003845	20	F
937630594	450003845	20	F
937630593	450003845	19	F
937630592	450003845	28	F
937630591	450003845	19	F
937630590	450003845	31	F
937630589	450003845	19	F
937630588	450003845	20	F
937630587	450003845	21	F
937630586	450003845	18	F
937630585	450003845	19	F
937630584	450003845	20	F
937630583	450003845	20	F
937630582	450003845	24	F
937630581	450003845	22	F
937630580	450003845	22	F
937630579	450003845	22	F
937630578	450003845	18	F
937630577	450003845	19	F
937630576	450003845	20	F
937630575	450003845	20	F
937630574	450003845	24	F
937630573	450003845	20	F
937630572	450003845	21	F
937630571	450003845	21	F
937630570	450003845	30	F
937630569	450003845	21	F
937630568	450003845	19	F
937630567	450003845	19	F
937630566	450003845	19	F
937630565	450003845	19	F
937630564	450003845	20	F
937630563	450003845	19	F
937630562	450003845	19	F
937630561	450003845	18	F
937630560	450003845	20	F
937630559	450003845	19	F
937630558	450003845	22	F
937630557	450003845	19	F
937630556	450003845	23	F
937630555	450003845	24	F
937630554	450003845	19	F
937630553	450003845	18	F
937630552	450003845	19	F
937630551	450003845	19	F
937630550	450003845	18	F
937630549	450003845	21	F
937630548	450003845	21	F
937630547	450003845	19	F
937630546	450003845	19	F
937630545	450003845	18	F
937630544	450003845	23	F
937630543	450003845	19	F
937630542	450003845	19	F
937630541	450003845	21	F
937630540	450003845	19	F
937630539	450003845	21	F
937630538	450003845	29	F
937630537	450003845	22	F
937630536	450003845	19	F
937630535	450003845	19	F
937630534	450003845	21	F
937630533	450003845	19	F
937630532	450003845	19	F
937630531	450003845	19	F
937630530	450003845	18	F
937630529	450003845	18	F
937630528	450003845	19	F
937630527	450003845	19	F
937630526	450003845	19	F
937630525	450003845	19	F
937630524	450003845	19	F
937630523	450003845	19	F
937630522	450003845	21	F
937630521	450003845	21	F
937630520	450003845	18	F
937630519	450003845	20	F
937630518	450003845	22	F
937630517	450003845	19	F
937630516	450003845	20	F
937630515	450003845	18	F
937630514	450003845	19	F
937630513	450003845	21	F
937630512	450003845	18	F
937630511	450003845	19	F
937630510	450003845	19	F
937630509	450003845	20	F
937630508	450003845	19	F
937630507	450003845	18	F
937630506	450003845	21	F
937630505	450003845	28	F
937630504	450003845	22	F
937630503	450003845	19	F
937630502	450003845	19	F
937630501	450003845	18	F
937630500	450003845	23	F
937630499	450003845	24	F
937630498	450003845	23	F
937630497	450003845	22	F
937630496	450003845	23	F
937630495	450003845	19	F
937630494	450003845	19	F
937630493	450003845	24	F
937630492	450003845	19	F
937630491	450003845	22	F
937630490	450003845	19	F
937630489	450003845	43	F
937630488	450003845	19	F
937630487	450003845	18	F
937630486	450003845	18	F
937630485	450003845	18	F
937630484	450003845	18	F
937630483	450003845	21	F
937630482	450003845	21	F
937630481	450003845	18	F
937630480	450003845	19	F
937630479	450003845	18	F
937630478	450003845	18	F
937630477	450003845	19	F
937630476	450003845	19	F
937630475	450003845	22	F
937630474	450003845	20	F
937630473	450003845	20	F
937630472	450003845	19	F
937630471	450003845	19	F
937630470	450003845	19	F
937630469	450003845	18	F
937630468	450003845	21	F
937630467	450003845	18	F
937630466	450003845	23	F
937630465	450003845	18	F
937630464	450003845	18	F
937630463	450003845	18	F
937630462	450003845	18	F
937630461	450003845	23	F
937630460	450003845	20	F
937630459	450003845	18	F
937630458	450003845	18	F
937630457	450003845	19	F
937630456	450003845	20	F
937630455	450003845	19	F
937630454	450003845	18	F
937630453	450003845	19	F
937630452	450003845	19	F
937630451	450003845	19	F
937630450	450003845	20	F
937630449	450003845	19	F
937630448	450003845	21	F
937630447	450003845	23	F
937630446	450003845	23	F
937633445	450002385	20	M
937633841	450002385	19	F
937633840	450002385	22	F
937633839	450002385	22	F
937633838	450002385	19	F
937633837	450002385	24	F
937633836	450002385	18	F
937633835	450002385	20	F
937633834	450002385	20	F
937633833	450002385	21	F
937633832	450002385	19	F
937633831	450002385	20	F
937633830	450002385	21	F
937633829	450002385	19	F
937633828	450002385	19	F
937633827	450002385	22	F
937633826	450002385	19	F
937633825	450002385	22	F
937633824	450002385	21	F
937633823	450002385	21	F
937633822	450002385	19	F
937633821	450002385	23	F
937633820	450002385	19	F
937633819	450002385	18	F
937633818	450002385	18	F
937633817	450002385	19	F
937633816	450002385	19	F
937633815	450002385	22	F
937633814	450002385	19	F
937633813	450002385	18	F
937633812	450002385	20	F
937633811	450002385	18	F
937633810	450002385	20	F
937633809	450002385	19	F
937633808	450002385	19	F
937633807	450002385	18	F
937633806	450002385	18	F
937633805	450002385	19	F
937633804	450002385	18	F
937633803	450002385	21	F
937633802	450002385	34	F
937633801	450002385	22	F
937633800	450002385	21	F
937633799	450002385	19	F
937633798	450002385	23	F
937633797	450002385	21	F
937633796	450002385	19	F
937633795	450002385	21	F
937633794	450002385	23	F
937633793	450002385	18	F
937633792	450002385	23	F
937633791	450002385	22	F
937633790	450002385	24	F
937633789	450002385	19	F
937633788	450002385	20	F
937633787	450002385	34	F
937633786	450002385	19	F
937633785	450002385	24	F
937633784	450002385	19	F
937633783	450002385	19	F
937633782	450002385	19	F
937633781	450002385	19	F
937633780	450002385	19	F
937633779	450002385	23	F
937633778	450002385	18	F
937633777	450002385	18	F
937633776	450002385	19	F
937633775	450002385	21	F
937633774	450002385	18	F
937633773	450002385	19	F
937633772	450002385	18	F
937633771	450002385	21	F
937633770	450002385	23	F
937633769	450002385	21	F
937633768	450002385	22	F
937633767	450002385	22	F
937633766	450002385	18	F
937633765	450002385	22	F
937633764	450002385	21	F
937633763	450002385	24	F
937633762	450002385	19	F
937633761	450002385	20	F
937633760	450002385	19	F
937633759	450002385	22	F
937633758	450002385	19	F
937633757	450002385	18	F
937633756	450002385	19	F
937633755	450002385	18	F
937633754	450002385	18	F
937633753	450002385	24	F
937633752	450002385	24	F
937633751	450002385	20	F
937633750	450002385	24	F
937633749	450002385	19	F
937633748	450002385	23	F
937633747	450002385	19	F
937633746	450002385	26	F
937633745	450002385	19	F
937633744	450002385	19	F
937633743	450002385	18	F
937633742	450002385	22	F
937633741	450002385	19	F
937633740	450002385	21	F
937633739	450002385	40	F
937633738	450002385	18	F
937633737	450002385	24	F
937633736	450002385	18	F
937633735	450002385	21	F
937633734	450002385	23	F
937633733	450002385	20	F
937633732	450002385	20	F
937633731	450002385	19	F
937633730	450002385	19	F
937633729	450002385	19	F
937633728	450002385	18	F
937633727	450002385	21	F
937633726	450002385	19	F
937633725	450002385	23	F
937633724	450002385	21	F
937633723	450002385	22	F
937633722	450002385	20	F
937633721	450002385	22	F
937633720	450002385	21	F
937633719	450002385	19	F
937633718	450002385	18	F
937633717	450002385	21	F
937633716	450002385	53	F
937633715	450002385	18	F
937633714	450002385	24	F
937633713	450002385	19	F
937633712	450002385	22	F
937633711	450002385	23	F
937633710	450002385	19	F
937633709	450002385	28	F
937633708	450002385	21	F
937633707	450002385	18	F
937633706	450002385	20	F
937633705	450002385	21	F
937633704	450002385	19	F
937633703	450002385	20	F
937633702	450002385	19	F
937633701	450002385	19	F
937633700	450002385	24	F
937633699	450002385	19	F
937633698	450002385	18	F
937633697	450002385	18	F
937633696	450002385	18	F
937633695	450002385	19	F
937633694	450002385	21	F
937633693	450002385	18	F
937633692	450002385	19	F
937633691	450002385	30	F
937633690	450002385	18	F
937633689	450002385	19	F
937633688	450002385	23	F
937633687	450002385	24	F
937633686	450002385	20	F
937633685	450002385	19	F
937633684	450002385	19	F
937633683	450002385	21	F
937633682	450002385	18	F
937633681	450002385	21	F
937633680	450002385	19	F
937633679	450002385	20	F
937633678	450002385	24	F
937633677	450002385	19	F
937633676	450002385	27	F
937633675	450002385	22	F
937633674	450002385	19	F
937633673	450002385	27	F
937633672	450002385	18	F
937633671	450002385	22	F
937633670	450002385	18	F
937633669	450002385	19	F
937633668	450002385	19	F
937633667	450002385	24	F
937633666	450002385	19	F
937633665	450002385	20	F
937633664	450002385	24	F
937633663	450002385	23	F
937633662	450002385	23	F
937633661	450002385	19	F
937633660	450002385	43	F
937633659	450002385	19	F
937633658	450002385	18	F
937633657	450002385	18	F
937633656	450002385	22	F
937633655	450002385	23	F
937633654	450002385	18	F
937633653	450002385	18	F
937633652	450002385	20	F
937633651	450002385	18	F
937633650	450002385	21	F
937633649	450002385	19	F
937633648	450002385	20	F
937633647	450002385	19	F
937633646	450002385	21	F
937633645	450002385	23	F
937633644	450002385	21	F
937633643	450002385	19	F
937633642	450002385	19	F
937633641	450002385	24	F
937633640	450002385	18	F
937633639	450002385	19	F
937633638	450002385	18	F
937633637	450002385	19	F
937633636	450002385	19	F
937633635	450002385	62	F
937633634	450002385	18	F
937633633	450002385	18	F
937633632	450002385	19	F
937633631	450002385	22	F
937633630	450002385	20	F
937633629	450002385	22	F
937633628	450002385	20	F
937633627	450002385	19	F
937633626	450002385	21	F
937633625	450002385	18	F
937633624	450002385	19	F
937633623	450002385	18	F
937633622	450002385	21	F
937633621	450002385	18	F
937633620	450002385	19	F
937633619	450002385	23	F
937633618	450002385	23	F
937633617	450002385	18	F
937633616	450002385	23	F
937633615	450002385	21	F
937633614	450002385	21	F
937633613	450002385	19	F
937633612	450002385	23	F
937633611	450002385	18	F
937633610	450002385	19	F
937633609	450002385	19	F
937633608	450002385	23	F
937633607	450002385	23	F
937633606	450002385	19	F
937633605	450002385	19	F
937633604	450002385	23	F
937633603	450002385	19	F
937633602	450002385	21	F
937633601	450002385	18	F
937633600	450002385	19	F
937633599	450002385	18	F
937633598	450002385	19	F
937633597	450002385	20	F
937633596	450002385	18	F
937633595	450002385	20	F
937633594	450002385	24	F
937633593	450002385	18	F
937633592	450002385	24	F
937633591	450002385	19	F
937633590	450002385	18	F
937633589	450002385	19	F
937633588	450002385	19	F
937633587	450002385	22	F
937633586	450002385	19	F
937633585	450002385	19	F
937633584	450002385	21	F
937633583	450002385	24	F
937633582	450002385	23	F
937633581	450002385	19	F
937633580	450002385	18	F
937633579	450002385	19	F
937633578	450002385	18	F
937633577	450002385	23	F
937633576	450002385	20	F
937633575	450002385	19	F
937633574	450002385	21	F
937633573	450002385	19	F
937633572	450002385	19	F
937633571	450002385	19	F
937633570	450002385	20	F
937633569	450002385	22	F
937633568	450002385	22	F
937633567	450002385	18	F
937633566	450002385	18	F
937633565	450002385	23	F
937633564	450002385	19	F
937633563	450002385	24	F
937633562	450002385	19	F
937633561	450002385	22	F
937633560	450002385	21	F
937633559	450002385	18	F
937633558	450002385	19	F
937633557	450002385	19	F
937633556	450002385	18	F
937633555	450002385	19	F
937633554	450002385	18	F
937633553	450002385	21	F
937633552	450002385	23	F
937633551	450002385	23	F
937633550	450002385	19	F
937633549	450002385	19	F
937633548	450002385	21	F
937633547	450002385	19	F
937633546	450002385	19	F
937633545	450002385	18	F
937633544	450002385	18	F
937633543	450002385	19	F
937633542	450002385	19	F
937633541	450002385	18	F
937633540	450002385	20	F
937633539	450002385	19	F
937633538	450002385	22	F
937633537	450002385	23	F
937633536	450002385	19	F
937633535	450002385	21	F
937633534	450002385	19	F
937633533	450002385	19	F
937633532	450002385	21	F
937633531	450002385	19	F
937633530	450002385	18	F
937633529	450002385	20	F
937633528	450002385	18	F
937633527	450002385	19	F
937633526	450002385	19	F
937633525	450002385	19	F
937633524	450002385	18	F
937633523	450002385	18	F
937633522	450002385	20	F
937633521	450002385	22	F
937633520	450002385	19	F
937633519	450002385	19	F
937633518	450002385	23	F
937633517	450002385	23	F
937633516	450002385	18	F
937633515	450002385	20	F
937633514	450002385	21	F
937633513	450002385	20	F
937633512	450002385	22	F
937633511	450002385	24	F
937633510	450002385	19	F
937633509	450002385	22	F
937633508	450002385	19	F
937633507	450002385	19	F
937633506	450002385	19	F
937633505	450002385	23	F
937633504	450002385	21	F
937633503	450002385	19	F
937633502	450002385	20	F
937633501	450002385	24	F
937633500	450002385	22	F
937633499	450002385	18	F
937633498	450002385	18	F
937633497	450002385	18	F
937633496	450002385	21	F
937633495	450002385	21	F
937633494	450002385	24	F
937633493	450002385	19	F
937633492	450002385	19	F
937633491	450002385	19	F
937633490	450002385	18	F
937633489	450002385	23	F
937633488	450002385	32	F
937633487	450002385	20	F
937633486	450002385	23	F
937633485	450002385	22	F
937633484	450002385	19	F
937633483	450002385	21	F
937633482	450002385	27	F
937633481	450002385	19	F
937633480	450002385	18	F
937633479	450002385	19	F
937633478	450002385	19	F
937633477	450002385	19	F
937633476	450002385	21	F
937633475	450002385	19	F
937633474	450002385	18	F
937633473	450002385	21	F
937633472	450002385	19	F
937633471	450002385	19	F
937633470	450002385	19	F
937633469	450002385	23	F
937633468	450002385	19	F
937633467	450002385	21	F
937633466	450002385	22	F
937633465	450002385	21	F
937633464	450002385	19	F
937633463	450002385	20	F
937633462	450002385	24	F
937633461	450002385	18	F
937633460	450002385	22	F
937633459	450002385	23	F
937633458	450002385	18	F
937633457	450002385	19	F
937633456	450002385	19	F
937633455	450002385	18	F
937633454	450002385	23	F
