"","id","lat","long"
"17123",114027805,38.3807225,-91.0306293
"17124",114027806,38.3811424,-91.0290998
"17125",114027807,38.3808094,-91.0408656
"17126",114027808,38.3826174,-91.0410696
"17127",114027809,38.3899156,-91.0374651
"17128",114027810,38.3802418,-91.0264353
"17129",114027811,38.3824592,-91.042581
"17130",114027812,38.3759069,-91.0403207
"17131",114027813,38.3897805,-91.0334585
"17132",114027814,38.3803274,-91.0419066
"17133",114027815,38.3794692,-91.0243114
"17134",114027816,38.3805009,-91.043004
"17135",114027817,38.3798675,-91.0336886
"17136",114027818,38.375487,-91.0367389
"17137",114027819,38.4186553,-91.1854248
"17138",114027820,38.4191777,-91.1860767
"17139",114027821,38.3797212,-91.0325091
"17140",114027822,38.3909766,-91.0402117
"17141",114027823,38.3896009,-91.0423623
"17142",114027824,38.3800137,-91.0438642
"17143",114027825,38.38072,-91.0403316
"17144",114027826,38.3802687,-91.0401125
"17145",114027827,38.3897611,-91.0434614
"17146",114027828,38.4027386,-91.0492765
"17147",114027829,38.3895408,-91.0399869
"17148",114027830,38.3789039,-91.0259175
"17149",114027831,38.3893918,-91.0418605
"17150",114027832,38.375344,-91.0357177
"17151",114027833,38.3800981,-91.0262616
"17152",114027834,38.3830609,-91.0421206
"17153",114027835,38.380313,-91.0261419
"17154",114027836,38.380487,-91.0246328
"17155",114027837,38.3885592,-91.032776
"17156",114027838,38.3797449,-91.0270609
"17157",114027839,38.3758211,-91.0384156
"17158",114027840,38.3798733,-91.030589
"17159",114027841,38.3890437,-91.0346147
"17160",114027842,38.3801455,-91.0285799
"17161",114027843,38.3801803,-91.0293051
"17162",114027844,38.3831707,-91.0445651
"17163",114027845,38.3754598,-91.0371761
"17164",114027846,38.3830199,-91.042907
"17165",114027847,38.3833437,-91.0449963
"17166",114027848,38.4036442,-91.0487743
"17167",114027849,38.3860802,-91.0447407
"17168",114027850,38.3785331,-91.0266739
"17169",114027851,38.2622141,-91.1809665
"17170",114027852,38.2569767,-91.1961765
"17171",114027853,38.3036626,-91.0871598
"17172",114027854,38.2614032,-91.1979644
"17173",114027855,38.2530756,-91.1757921
"17174",114027856,38.2553199,-91.1742985
"17175",114027857,38.2562412,-91.176838
"17176",114027858,38.2614089,-91.1955923
"17177",114027859,38.2559166,-91.1780242
"17178",114027860,38.2793116,-91.1215189
"17179",114027861,38.3099689,-91.2104563
"17180",114027862,38.2601274,-91.1773484
"17181",114027863,38.3164218,-91.0865846
"17182",114027864,38.3093758,-91.1215161
"17183",114027865,38.280671,-91.1216002
"17184",114027866,38.3207755,-91.0838136
"17185",114027867,38.3401725,-91.0322874
"17186",114027868,38.3367776,-91.0278075
"17187",114027869,38.3199084,-91.0862591
"17188",114027870,38.337243,-91.2025304
"17189",114027871,38.3115825,-91.2098607
"17190",114027872,38.3359278,-91.0763572
"17191",114027873,38.3196904,-91.0825674
"17192",114027874,38.3862839,-91.1965866
"17193",114027875,38.3211475,-91.1039049
"17194",114027876,38.3196077,-91.0813964
"17195",114027877,38.3220179,-91.0818023
"17196",114027878,38.3346661,-91.2074228
"17197",114027879,38.3355091,-91.0735136
"17198",114027880,38.3872884,-91.1827031
"17199",114027881,38.3460016,-91.0413538
"17200",114027882,38.3326147,-91.2080451
"17201",114027883,38.3401077,-91.2035903
"17202",114027884,38.3266414,-91.080863
"17203",114027885,38.31876,-91.0842742
"17204",114027886,38.3211988,-91.0823911
"17205",114027887,38.3199389,-91.084267
"17206",114027888,38.3390464,-91.0202481
"17207",114027889,38.3192687,-91.0855415
"17208",114027890,38.319064,-91.0862986
"17209",114027891,38.3213068,-91.0850794
"17210",114027892,38.3208454,-91.0834316
"17211",114027893,38.3212266,-91.0846665
"17212",114027894,38.3267724,-91.0852142
"17213",114027895,38.3214027,-91.0861367
"17214",114027896,38.3213824,-91.0801176
"17215",114027897,38.323102,-91.0803261
"17216",114027898,38.3218387,-91.0803592
"17217",114027899,38.3856939,-91.1723201
"17218",114027900,38.3421434,-91.0310788
"17219",114027901,38.3188666,-91.0830935
"17220",114027902,38.3424394,-91.0322342
"17221",114027903,38.2575984,-91.1739523
"17222",114027904,38.3863489,-91.1690873
"17223",114027905,38.3858518,-91.1731685
"17224",114027906,38.3238715,-91.0817566
"17225",114027907,38.2595643,-91.1978704
"17226",114027908,38.3202959,-91.0826398
"17227",114027909,38.2629754,-91.1756081
"17228",114027910,38.2574837,-91.1773635
"17229",114027911,38.2611562,-91.1969883
"17230",114027912,38.2543397,-91.1760324
"17231",114027913,38.2579104,-91.177418
"17232",114027914,38.2622965,-91.1966273
"17233",114027915,38.3205228,-91.0866016
"17234",114027916,38.3207353,-91.0854468
"17235",114027917,38.2566481,-91.1985973
"17236",114027918,38.2624114,-91.1946937
"17237",114027919,38.3618049,-91.1924798
"17238",114027920,38.2565514,-91.1975812
"17239",114027921,38.2620913,-91.1950675
"17240",114027922,38.2572124,-91.1997023
"17241",114027923,38.3236018,-91.0810628
"17242",114027924,38.323673,-91.0848052
"17243",114027925,38.321846,-91.0867323
"17244",114027926,38.3179715,-91.0861755
"17245",114027927,38.3203154,-91.0813875
"17246",114027928,38.3219883,-91.0852666
"17247",114027929,38.3225075,-91.0833997
"17248",114027930,38.3220159,-91.0841163
"17249",114027931,38.3079541,-91.2130817
"17250",114027932,38.3258806,-91.0866699
"17251",114027933,38.3258217,-91.0799121
"17252",114027934,38.3240101,-91.082407
"17253",114027935,38.3190788,-91.0854668
"17254",114027936,38.3225963,-91.0819456
"17255",114027937,38.3259747,-91.0830597
"17256",114027938,38.3230548,-91.0832525
"17257",114027939,38.3240853,-91.0840628
"17258",114027940,38.3239016,-91.0861703
"17259",114027941,38.2629967,-91.1750237
"17260",114027942,38.3251007,-91.0850193
"17261",114027943,38.2633054,-91.1731092
"17262",114027944,38.3232001,-91.0847122
"17263",114027945,38.3250716,-91.0836228
"17264",114027946,38.3234154,-91.0839516
"17265",114027947,38.2628214,-91.1726095
"17266",114027948,38.2803446,-91.1056021
"17267",114027949,38.3247181,-91.0826192
"17268",114027950,38.3250078,-91.0865093
"17269",114027951,38.3232186,-91.0866101
"17270",114027952,38.3856402,-91.1686056
"17271",114027953,38.3243555,-91.0806494
"17272",114027954,38.3243785,-91.0817691
"17273",114027955,38.2623438,-91.1758702
"17274",114027956,38.3104986,-91.2084541
"17275",114027957,38.3084943,-91.207923
"17276",114027958,38.2625342,-91.1750623
"17277",114027959,38.3093918,-91.2066632
"17278",114027960,38.2614378,-91.1748501
"17279",114027961,38.2619105,-91.1758751
"17280",114027962,38.2629653,-91.177837
"17281",114027963,38.2578497,-91.1998311
"17282",114027964,38.260676,-91.1781498
"17283",114027965,38.2640126,-91.1737805
"17284",114027966,38.2608188,-91.1793896
"17285",114027967,38.2611024,-91.1939668
"17286",114027968,38.2595819,-91.1793225
"17287",114027969,38.2594844,-91.1783625
"17288",114027970,38.3337789,-91.2056744
"17289",114027971,38.3362739,-91.2039
"17290",114027972,38.2620989,-91.1973808
"17291",114027973,38.26547,-91.1761342
"17292",114027974,38.3467546,-91.0444688
"17293",114027975,38.2589109,-91.1982047
"17294",114027976,38.2606634,-91.1988289
"17295",114027977,38.2582525,-91.1971542
"17296",114027978,38.2635778,-91.1955241
"17297",114027979,38.262936,-91.196119
"17298",114027980,38.2855471,-91.1364976
"17299",114027981,38.2651975,-91.1720942
"17300",114027982,38.2613719,-91.1797485
"17301",114027983,38.2651664,-91.1706615
"17302",114027984,38.2662304,-91.1715473
"17303",114027985,38.2648248,-91.1768915
"17304",114027986,38.2613714,-91.1811004
"17305",114027987,38.2673084,-91.1744663
"17306",114027988,38.2604451,-91.1803552
"17307",114027989,38.2654272,-91.1777677
"17308",114027990,38.263973,-91.1721959
"17309",114027991,38.2640639,-91.1772009
"17310",114027992,38.2650758,-91.1729245
"17311",114027993,38.2688919,-91.1801588
"17312",114027994,38.2637361,-91.1799686
"17313",114027995,38.2644273,-91.1758303
"17314",114027996,38.2689181,-91.1812495
"17315",114027997,38.2638182,-91.177692
"17316",114027998,38.2654073,-91.1749094
"17317",114027999,38.2634765,-91.1766107
"17318",114028000,38.2661388,-91.177424
"17319",114028001,38.2665598,-91.1821183
"17320",114028002,38.2658476,-91.1772259
"17321",114028003,38.2660419,-91.172013
"17322",114028004,38.2625396,-91.1765943
"17323",114028005,38.2683843,-91.1794598
"17324",114028006,38.2655654,-91.1756745
"17325",114028007,38.2640039,-91.1742044
"17326",114028008,38.3367104,-91.1196194
"17327",114028009,38.3402965,-91.1259125
"17328",114028010,38.3211642,-91.1021083
"17329",114028011,38.3228695,-91.1028659
"17330",114028012,38.3237596,-91.1109926
"17331",114028013,38.3403875,-91.1268987
"17332",114028014,38.3216176,-91.1056157
"17333",114028015,38.3190749,-91.1027765
"17334",114028016,38.339502,-91.1174239
"17335",114028017,38.3201221,-91.105942
"17336",114028018,38.3224572,-91.1027418
"17337",114028019,38.3204882,-91.1030612
"17338",114028020,38.3397376,-91.1187765
"17339",114028021,38.3385185,-91.1173266
"17340",114028022,38.320135,-91.1106046
"17341",114028023,38.3203643,-91.1101879
"17342",114028024,38.339427,-91.1272697
"17343",114028025,38.3206081,-91.1088117
"17344",114028026,38.3208387,-91.1115667
"17345",114028027,38.3386676,-91.1189266
"17346",114028028,38.3226275,-91.1053943
"17347",114028029,38.3379769,-91.1179755
"17348",114028030,38.3371839,-91.1211779
"17349",114028031,38.3199498,-91.1052683
"17350",114028032,38.3204574,-91.1070022
"17351",114028033,38.3382568,-91.1187586
"17352",114028034,38.3200526,-91.1044203
"17353",114028035,38.3330996,-91.1263339
"17354",114028036,38.3243766,-91.1117028
"17355",114028037,38.3196239,-91.1054083
"17356",114028038,38.3326698,-91.1221351
"17357",114028039,38.3365437,-91.1192229
"17358",114028040,38.3332105,-91.1191583
"17359",114028041,38.3353601,-91.1192532
"17360",114028042,38.3356449,-91.1187984
"17361",114028043,38.3360351,-91.1202629
"17362",114028044,38.3191466,-91.1041473
"17363",114028045,38.3355251,-91.1206093
"17364",114028046,38.3260089,-91.1024107
"17365",114028047,38.3350708,-91.1213646
"17366",114028048,38.3338222,-91.1198659
"17367",114028049,38.3342529,-91.1204021
"17368",114028050,38.3342528,-91.1214948
"17369",114028051,38.3342606,-91.1186667
"17370",114028052,38.3337923,-91.1211845
"17371",114028053,38.3334133,-91.1236098
"17372",114028054,38.333871,-91.1225326
"17373",114028055,38.3330431,-91.1234095
"17374",114028056,38.3323161,-91.1250452
"17375",114028057,38.3267723,-91.1102785
"17376",114028058,38.3321886,-91.119494
"17377",114028059,38.3280399,-91.1052784
"17378",114028060,38.3323045,-91.1200487
"17379",114028061,38.3326152,-91.1220088
"17380",114028062,38.3285436,-91.1066736
"17381",114028063,38.3289558,-91.1117105
"17382",114028064,38.3295281,-91.1062399
"17383",114028065,38.3296479,-91.1079019
"17384",114028066,38.3288328,-91.1076387
"17385",114028067,38.3289295,-91.1105857
"17386",114028068,38.3287774,-91.1094704
"17387",114028069,38.3271762,-91.1117389
"17388",114028070,38.3272354,-91.1067167
"17389",114028071,38.3276067,-91.1109484
"17390",114028072,38.3280239,-91.1040468
"17391",114028073,38.3274906,-91.1081856
"17392",114028074,38.3279783,-91.1106726
"17393",114028075,38.3273397,-91.1094295
"17394",114028076,38.3276139,-91.1031975
"17395",114028077,38.327472,-91.1048064
"17396",114028078,38.3278784,-91.1055595
"17397",114028079,38.3244411,-91.1032175
"17398",114028080,38.3269507,-91.1089368
"17399",114028081,38.3266883,-91.108385
"17400",114028082,38.3244006,-91.1051949
"17401",114028083,38.3244083,-91.1059844
"17402",114028084,38.3261975,-91.1064847
"17403",114028085,38.3269629,-91.1040937
"17404",114028086,38.3269301,-91.1067465
"17405",114028087,38.3265875,-91.1062487
"17406",114028088,38.3259042,-91.1079303
"17407",114028089,38.3268405,-91.1033206
"17408",114028090,38.3260954,-91.1094505
"17409",114028091,38.3250034,-91.1066656
"17410",114028092,38.3255526,-91.1035905
"17411",114028093,38.3257188,-91.1052702
"17412",114028094,38.3257479,-91.1050687
"17413",114028095,38.3250859,-91.1076682
"17414",114028096,38.3247089,-91.1121799
"17415",114028097,38.3248443,-91.1097683
"17416",114028098,38.3217593,-91.1098356
"17417",114028099,38.3237875,-91.1051202
"17418",114028100,38.3223585,-91.1046807
"17419",114028101,38.3214046,-91.1088891
"17420",114028102,38.3235315,-91.1062766
"17421",114028103,38.324188,-91.1075805
"17422",114028104,38.3240421,-91.1093004
"17423",114028105,38.3237831,-91.1078911
"17424",114028106,38.3219855,-91.1063952
"17425",114028107,38.3229401,-91.1056949
"17426",114028108,38.3235695,-91.1103402
"17427",114028109,38.3239698,-91.1035299
"17428",114028110,38.3233784,-91.1114489
"17429",114028111,38.3235554,-91.1073651
"17430",114028112,38.3232897,-91.1089204
"17431",114028113,38.3233642,-91.1081901
"17432",114028114,38.3220643,-91.1076955
"17433",114028115,38.3225668,-91.1120398
"17434",114028116,38.3230487,-91.1042107
"17435",114028117,38.32245,-91.1129002
"17436",114028118,38.3219999,-91.108838
"17437",114028119,38.3226724,-91.1105485
"17438",114028120,38.3222167,-91.1099306
"17439",114028121,38.3213239,-91.1109545
"17440",114028122,38.3219865,-91.1032664
"17441",114028123,38.3216123,-91.1119873
"17442",114028124,38.3216068,-91.1068083
"17443",114028125,38.3171751,-91.0486394
"17444",114028126,38.3324002,-91.0234876
"17445",114028127,38.3372762,-91.0299613
"17446",114028128,38.3324757,-91.1323238
"17447",114028129,38.3190495,-91.0431704
"17448",114028130,38.3214107,-91.1050343
"17449",114028131,38.3216186,-91.0371335
"17450",114028132,38.3389287,-91.030261
"17451",114028133,38.3838082,-91.1934148
"17452",114028134,38.2668727,-91.1953715
"17453",114028135,38.268963,-91.1955095
"17454",114028136,38.318227,-91.0796393
"17455",114028137,38.3220162,-91.0768791
"17456",114028138,38.2790691,-91.192163
"17457",114028139,38.3245363,-91.0278707
"17458",114028140,38.3317964,-91.133023
"17459",114028141,38.3329596,-91.1320621
"17460",114028142,38.3329035,-91.1345451
"17461",114028143,38.3338428,-91.1332981
"17462",114028144,38.3186573,-91.0407553
"17463",114028145,38.3270129,-91.0264999
"17464",114028146,38.3183566,-91.0421027
"17465",114028147,38.3334623,-91.1335165
"17466",114028148,38.3321073,-91.1348422
"17467",114028149,38.3334021,-91.135033
"17468",114028150,38.3171631,-91.0477606
"17469",114028151,38.3332127,-91.1308454
"17470",114028152,38.3326672,-91.1349384
"17471",114028153,38.3321322,-91.1378516
"17472",114028154,38.3322238,-91.1368973
"17473",114028155,38.3355713,-91.0230526
"17474",114028156,38.3361802,-91.0216996
"17475",114028157,38.331952,-91.1309019
"17476",114028158,38.335929,-91.0197554
"17477",114028159,38.3794257,-91.1944706
"17478",114028160,38.3821902,-91.1970704
"17479",114028161,38.3810866,-91.1980369
"17480",114028162,38.3267421,-91.0277359
"17481",114028163,38.3388379,-91.0289372
"17482",114028164,38.2972233,-91.103441
"17483",114028165,38.3321103,-91.0224523
"17484",114028166,38.327185,-91.0273851
"17485",114028167,38.3284287,-91.0285528
"17486",114028168,38.3357787,-91.0208114
"17487",114028169,38.3381671,-91.0219295
"17488",114028170,38.3205869,-91.0417818
"17489",114028171,38.3389054,-91.023536
"17490",114028172,38.3174841,-91.0438959
"17491",114028173,38.2623084,-91.1741342
"17492",114028174,38.3388216,-91.0313687
"17493",114028175,38.3180939,-91.0474441
"17494",114028176,38.3389467,-91.0246752
"17495",114028177,38.3205079,-91.0402641
"17496",114028178,38.3405279,-91.0293753
"17497",114028179,38.3317008,-91.0221012
"17498",114028180,38.3389246,-91.0232903
"17499",114028181,38.3382403,-91.0258815
"17500",114028182,38.3382492,-91.0274081
"17501",114028183,38.3311321,-91.0233876
"17502",114028184,38.3203487,-91.0424511
"17503",114028185,38.3204228,-91.0389479
"17504",114028186,38.3176962,-91.0456812
"17505",114028187,38.3334923,-91.0224423
"17506",114028188,38.3182073,-91.048969
"17507",114028189,38.3384633,-91.0203989
"17508",114028190,38.3181784,-91.0499956
"17509",114028191,38.325953,-91.027655
"17510",114028192,38.3409974,-91.0310642
"17511",114028193,38.3261571,-91.028744
"17512",114028194,38.3183013,-91.0445882
"17513",114028195,38.3327309,-91.0237569
"17514",114028196,38.3364739,-91.0283277
"17515",114028197,38.3392731,-91.0316449
"17516",114028198,38.3279638,-91.0258292
"17517",114028199,38.3370841,-91.0320563
"17518",114028200,38.3369347,-91.0310813
"17519",114028201,38.3199135,-91.0427239
"17520",114028202,38.3213118,-91.0393136
"17521",114028203,38.3214529,-91.0373792
"17522",114028204,38.3212722,-91.0412216
"17523",114028205,38.3211879,-91.0403455
"17524",114028206,38.3213753,-91.0428889
"17525",114028207,38.3210508,-91.0339952
"17526",114028208,38.3190752,-91.0400507
"17527",114028209,38.3211331,-91.0350532
"17528",114028210,38.3426034,-91.0276858
"17529",114028211,38.329683,-91.0233748
"17530",114028212,38.3197116,-91.0409594
"17531",114028213,38.3175305,-91.0498407
"17532",114028214,38.3302969,-91.0236739
"17533",114028215,38.2632579,-91.194217
"17534",114028216,38.2557822,-91.1994284
"17535",114028217,38.2540827,-91.199699
"17536",114028218,38.2608627,-91.1963676
"17537",114028219,38.2596826,-91.1992886
"17538",114028220,38.2600316,-91.1973017
"17539",114028221,38.26093,-91.1974133
"17540",114028222,38.2586244,-91.1966195
"17541",114028223,38.2592286,-91.1935817
"17542",114028224,38.2586549,-91.195848
"17543",114028225,38.2560986,-91.1970227
"17544",114028226,38.2561016,-91.1979895
"17545",114028227,38.2633872,-91.1925902
"17546",114028228,38.2555044,-91.1973011
"17547",114028229,38.2556723,-91.1995797
"17548",114028230,38.2578908,-91.1942078
"17549",114028231,38.2555933,-91.1984413
"17550",114028232,38.2580801,-91.1956169
"17551",114028233,38.253027,-91.19455
"17552",114028234,38.256999,-91.1942998
"17553",114028235,38.2582942,-91.1919686
"17554",114028236,38.2572462,-91.1930192
"17555",114028237,38.2639844,-91.1910625
"17556",114028238,38.2541807,-91.198903
"17557",114028239,38.2565395,-91.1924861
"17558",114028240,38.2532096,-91.1957394
"17559",114028241,38.2524602,-91.1952672
"17560",114028242,38.2666548,-91.1935176
"17561",114028243,38.3405879,-91.0270823
"17562",114028244,38.3099996,-91.2100901
"17563",114028245,38.2706785,-91.1951746
"17564",114028246,38.2812392,-91.1920234
"17565",114028247,38.2694029,-91.1944743
"17566",114028248,38.2549627,-91.194938
"17567",114028249,38.2559971,-91.1918976
"17568",114028250,38.255366,-91.1936902
"17569",114028251,38.280051,-91.1907114
"17570",114028252,38.272159,-91.1933952
"17571",114028253,38.2539641,-91.1945915
"17572",114028254,38.2754658,-91.1915376
"17573",114028255,38.269251,-91.1929509
"17574",114028256,38.344058,-91.0387822
"17575",114028257,38.3240342,-91.0271932
"17576",114028258,38.2685168,-91.1930183
"17577",114028259,38.2681014,-91.1899027
"17578",114028260,38.2693285,-91.1954735
"17579",114028261,38.2758373,-91.1928407
"17580",114028262,38.2735613,-91.1921226
"17581",114028263,38.2754194,-91.1895577
"17582",114028264,38.2826199,-91.1929593
"17583",114028265,38.2822787,-91.192418
"17584",114028266,38.270281,-91.1936829
"17585",114028267,38.2775122,-91.1909306
"17586",114028268,38.3113728,-91.201045
"17587",114028269,38.2791027,-91.1901986
"17588",114028270,38.3845423,-91.1972272
"17589",114028271,38.3845588,-91.194992
"17590",114028272,38.2770329,-91.1897013
"17591",114028273,38.2783551,-91.1915588
"17592",114028274,38.276803,-91.1886394
"17593",114028275,38.3376282,-91.0248572
"17594",114028276,38.280882,-91.1937098
"17595",114028277,38.2789375,-91.1908214
"17596",114028278,38.2748044,-91.1898069
"17597",114028279,38.2783934,-91.1890337
"17598",114028280,38.277732,-91.1904414
"17599",114028281,38.27437,-91.1911137
"17600",114028282,38.274452,-91.1926317
"17601",114028283,38.2714741,-91.1935196
"17602",114028284,38.2811024,-91.1912298
"17603",114028285,38.276074,-91.19022
"17604",114028286,38.3845392,-91.197713
"17605",114028287,38.276069,-91.1891218
"17606",114028288,38.2815879,-91.1908987
"17607",114028289,38.2760936,-91.1916543
"17608",114028290,38.281891,-91.1921615
"17609",114028291,38.2820337,-91.1929769
"17610",114028292,38.3860142,-91.197071
"17611",114028293,38.3857018,-91.1919849
"17612",114028294,38.3864478,-91.1930132
"17613",114028295,38.3855779,-91.19359
"17614",114028296,38.3857459,-91.1939399
"17615",114028297,38.379016,-91.1971969
"17616",114028298,38.339212,-91.0289082
"17617",114028299,38.3120202,-91.204565
"17618",114028300,38.3790093,-91.1984774
"17619",114028301,38.3790665,-91.1991895
"17620",114028302,38.3842902,-91.1933364
"17621",114028303,38.3823232,-91.2003161
"17622",114028304,38.3826536,-91.1988574
"17623",114028305,38.3836513,-91.1958656
"17624",114028306,38.3838149,-91.1981734
"17625",114028307,38.3833937,-91.1965276
"17626",114028308,38.3829972,-91.1963418
"17627",114028309,38.3838279,-91.1941821
"17628",114028310,38.3826667,-91.1975059
"17629",114028311,38.3799829,-91.1953716
"17630",114028312,38.3823251,-91.1987633
"17631",114028313,38.3806433,-91.2007516
"17632",114028314,38.3813787,-91.1990076
"17633",114028315,38.3820595,-91.1983251
"17634",114028316,38.3817001,-91.2003402
"17635",114028317,38.3805891,-91.1998125
"17636",114028318,38.3114038,-91.2066762
"17637",114028319,38.3412297,-91.0280367
"17638",114028320,38.3412852,-91.026982
"17639",114028321,38.3347863,-91.0224688
"17640",114028322,38.3344011,-91.0232667
"17641",114028323,38.339447,-91.030823
"17642",114028324,38.3361718,-91.0196885
"17643",114028325,38.3366618,-91.0216831
"17644",114028326,38.3368195,-91.0267715
"17645",114028327,38.3366061,-91.0250622
"17646",114028328,38.3369705,-91.0239981
"17647",114028329,38.3364761,-91.0232566
"17648",114028330,38.3341364,-91.0222744
"17649",114028331,38.3368346,-91.0202217
"17650",114028332,38.3282031,-91.0271248
"17651",114028333,38.3415061,-91.0304269
"17652",114028334,38.3417502,-91.0299367
"17653",114028335,38.3349594,-91.0208948
"17654",114028336,38.3352962,-91.0233913
"17655",114028337,38.3414751,-91.0261323
"17656",114028338,38.3119676,-91.2072747
"17657",114028339,38.3394575,-91.2029004
"17658",114028340,38.3109196,-91.2082852
"17659",114028341,38.2877932,-91.1042664
"17660",114028342,38.3873744,-91.1933435
"17661",114028343,38.3792272,-91.1957502
"17662",114028344,38.3113895,-91.2039329
"17663",114028345,38.3875324,-91.179847
"17664",114028346,38.3788612,-91.1988095
"17665",114028347,38.3350658,-91.2031526
"17666",114028348,38.3789349,-91.1998849
"17667",114028349,38.3865041,-91.1716475
"17668",114028350,38.2540918,-91.1728612
"17669",114028351,38.3865802,-91.1721613
"17670",114028352,38.3097404,-91.2080033
"17671",114028353,38.3073038,-91.2099773
"17672",114028354,38.3352667,-91.0723145
"17673",114028355,38.2538709,-91.1796011
"17674",114028356,38.3113044,-91.2097224
"17675",114028357,38.2526985,-91.1775302
"17676",114028358,38.3118594,-91.2030497
"17677",114028359,38.2903383,-91.1373456
"17678",114028360,38.3377006,-91.0244383
"17679",114028361,38.2917245,-91.1391719
"17680",114028362,38.3100248,-91.2026214
"17681",114028363,38.2574367,-91.178998
"17682",114028364,38.3403558,-91.0262007
"17683",114028365,38.3076588,-91.2115879
"17684",114028366,38.3085756,-91.2066013
"17685",114028367,38.3254335,-91.0276209
"17686",114028368,38.3403492,-91.022839
"17687",114028369,38.3783325,-91.1968946
"17688",114028370,38.2537079,-91.177922
"17689",114028371,38.3065858,-91.2117715
"17690",114028372,38.3107413,-91.2060811
"17691",114028373,38.3399352,-91.0292117
"17692",114028374,38.3107727,-91.2072757
"17693",114028375,38.3102071,-91.2035047
"17694",114028376,38.3100356,-91.2066301
"17695",114028377,38.3084729,-91.2117671
"17696",114028378,38.3096259,-91.205656
"17697",114028379,38.3083882,-91.2098568
"17698",114028380,38.3063318,-91.2108851
"17699",114028381,38.3129997,-91.2008947
"17700",114028382,38.3086967,-91.2113773
"17701",114028383,38.3105603,-91.2048739
"17702",114028384,38.3110431,-91.2034155
"17703",114028385,38.3077996,-91.2088517
"17704",114028386,38.3103926,-91.201572
"17705",114028387,38.310987,-91.2021633
"17706",114028388,38.3077128,-91.2121718
"17707",114028389,38.307444,-91.2075966
"17708",114028390,38.3130802,-91.2037281
"17709",114028391,38.3136523,-91.2023859
"17710",114028392,38.3090217,-91.2045437
"17711",114028393,38.3091485,-91.2051415
"17712",114028394,38.3088919,-91.2108481
"17713",114028395,38.265054,-91.1892455
"17714",114028396,38.3067184,-91.2138318
"17715",114028397,38.3128089,-91.205011
"17716",114028398,38.3378493,-91.0228909
"17717",114028399,38.3124163,-91.2000831
"17718",114028400,38.3066826,-91.2075009
"17719",114028401,38.3122275,-91.2043916
"17720",114028402,38.3064879,-91.2088068
"17721",114028403,38.3126838,-91.2025634
"17722",114028404,38.3070128,-91.2100134
"17723",114028405,38.2688541,-91.1905861
"17724",114028406,38.2584623,-91.1947907
"17725",114028407,38.3856246,-91.1677842
"17726",114028408,38.3129044,-91.2011702
"17727",114028409,38.3056668,-91.2138428
"17728",114028410,38.28231,-91.1044507
"17729",114028411,38.2605329,-91.1958774
"17730",114028412,38.3839167,-91.1693399
"17731",114028413,38.2701857,-91.1922489
"17732",114028414,38.2570805,-91.1742499
"17733",114028415,38.2560132,-91.1933692
"17734",114028416,38.2539797,-91.1941173
"17735",114028417,38.2674908,-91.1925825
"17736",114028418,38.2802097,-91.1923537
"17737",114028419,38.2682455,-91.1945137
"17738",114028420,38.3406525,-91.0243347
"17739",114028421,38.337744,-91.021957
"17740",114028422,38.3349518,-91.0750791
"17741",114028423,38.3377699,-91.0268652
"17742",114028424,38.3378943,-91.0326847
"17743",114028425,38.3381928,-91.0304696
"17744",114028426,38.3375576,-91.0271472
"17745",114028427,38.3376221,-91.0299134
"17746",114028428,38.3376171,-91.0202272
"17747",114028429,38.3134517,-91.199812
"17748",114028430,38.3405599,-91.0281895
"17749",114028431,38.3399858,-91.0270875
"17750",114028432,38.3376567,-91.0289817
"17751",114028433,38.3391396,-91.0249575
"17752",114028434,38.3825456,-91.1958279
"17753",114028435,38.339792,-91.0229411
"17754",114028436,38.2760409,-91.1918688
"17755",114028437,38.339372,-91.0263425
"17756",114028438,38.3396251,-91.0235398
"17757",114028439,38.3220964,-91.0378262
"17758",114028440,38.334449,-91.0199127
"17759",114028441,38.3220313,-91.0362837
"17760",114028442,38.2711819,-91.195368
"17761",114028443,38.3167892,-91.0499623
"17762",114028444,38.3017963,-91.1046316
"17763",114028445,38.3867989,-91.1761214
"17764",114028446,38.3844292,-91.1694214
"17765",114028447,38.3442409,-91.039938
"17766",114028448,38.3254257,-91.0842626
"17767",114028449,38.3453179,-91.0398034
"17768",114028450,38.3231996,-91.029606
"17769",114028451,38.3223246,-91.0312071
"17770",114028452,38.3383757,-91.0189626
"17771",114028453,38.3179831,-91.042464
"17772",114028454,38.3233091,-91.0310834
"17773",114028455,38.3205183,-91.038066
"17774",114028456,38.3171211,-91.0458758
"17775",114028457,38.3223729,-91.0315218
"17776",114028458,38.343649,-91.0324002
"17777",114028459,38.3370019,-91.0780882
"17778",114028460,38.3184541,-91.0463132
"17779",114028461,38.3187149,-91.0437205
"17780",114028462,38.3194237,-91.0489947
"17781",114028463,38.3286237,-91.0246368
"17782",114028464,38.3186836,-91.0450295
"17783",114028465,38.3191414,-91.0471555
"17784",114028466,38.31886,-91.0488016
"17785",114028467,38.3284486,-91.0264122
"17786",114028468,38.2789869,-91.124804
"17787",114028469,38.3287891,-91.0265078
"17788",114028470,38.3227403,-91.0335427
"17789",114028471,38.3217309,-91.0393046
"17790",114028472,38.3220041,-91.0408657
"17791",114028473,38.349327,-91.1994238
"17792",114028474,38.3253642,-91.032779
"17793",114028475,38.3254008,-91.0312501
"17794",114028476,38.3251999,-91.0306766
