sp_id	sp_gq_id	age	sex
939791001	450035169	103	F
939359273	450035169	56	F
939359274	450035169	28	F
939359275	450035169	26	F
939359276	450035169	37	F
939791008	450035169	83	F
940584228	450035169	70	M
940584227	450035169	77	M
939791016	450035169	80	F
939791017	450035169	91	F
939791018	450035169	102	F
939791019	450035169	86	F
940584267	450035169	87	M
940584266	450035169	84	M
940584265	450035169	93	M
940584264	450035169	100	M
940584263	450035169	67	M
939359277	450035169	60	F
939359278	450035169	59	F
939359279	450035169	58	F
940584262	450035169	85	M
940584261	450035169	81	M
940584260	450035169	88	M
940584259	450035169	70	M
940344070	450035169	39	M
940344071	450035169	53	M
940344072	450035169	57	M
940344073	450035169	59	M
940344074	450035169	62	M
940344075	450035169	57	M
940584258	450035169	88	M
940584257	450035169	89	M
940584256	450035169	72	M
940584255	450035169	99	M
940584254	450035169	71	M
940584253	450035169	88	M
940584252	450035169	77	M
940344076	450035169	45	M
940344077	450035169	53	M
940344078	450035169	58	M
940344079	450035169	64	M
939791020	450035169	79	F
939791021	450035169	98	F
939791022	450035169	87	F
940584251	450035169	78	M
940584250	450035169	89	M
940584249	450035169	80	M
940584248	450035169	71	M
940584247	450035169	96	M
940584246	450035169	77	M
940584245	450035169	96	M
940584244	450035169	71	M
940584243	450035169	77	M
940584242	450035169	88	M
940584241	450035169	87	M
940584240	450035169	87	M
940584239	450035169	69	M
940584238	450035169	81	M
940584237	450035169	83	M
940584236	450035169	67	M
939791009	450035169	102	F
939791010	450035169	97	F
939359280	450035169	46	F
939359281	450035169	29	F
939359282	450035169	46	F
939359283	450035169	63	F
939791023	450035169	66	F
939791024	450035169	100	F
939791025	450035169	74	F
939791026	450035169	90	F
939791027	450035169	81	F
939791028	450035169	90	F
939791029	450035169	90	F
939791011	450035169	83	F
939791012	450035169	83	F
939791013	450035169	78	F
939791014	450035169	80	F
939791015	450035169	88	F
940584235	450035169	74	M
940584234	450035169	91	M
940584233	450035169	71	M
940584232	450035169	76	M
940584231	450035169	75	M
939791052	450035169	90	F
939791053	450035169	85	F
939791054	450035169	78	F
939791055	450035169	79	F
939791056	450035169	85	F
939791057	450035169	91	F
939791058	450035169	85	F
940584230	450035169	78	M
940584229	450035169	92	M
939791059	450035169	83	F
939791060	450035169	88	F
939791061	450035169	76	F
939791062	450035169	82	F
939791063	450035169	78	F
939791064	450035169	73	F
939791065	450035169	81	F
939791066	450035169	79	F
939791067	450035169	86	F
939791068	450035169	90	F
939791069	450035169	89	F
939791070	450035169	75	F
939791071	450035169	89	F
939791072	450035169	87	F
939791073	450035169	90	F
939791074	450035169	93	F
939791075	450035169	97	F
939791076	450035169	90	F
939791077	450035169	87	F
939791078	450035169	79	F
939791079	450035169	93	F
939791080	450035169	91	F
939791081	450035169	68	F
939791082	450035169	80	F
939791083	450035169	80	F
939791084	450035169	76	F
939791085	450035169	91	F
939791086	450035169	77	F
939791087	450035169	85	F
939791088	450035169	76	F
939791089	450035169	84	F
939791090	450035169	88	F
939791091	450035169	76	F
939791145	450035167	95	F
939791147	450035167	85	F
939791148	450035167	92	F
939791149	450035167	67	F
939791150	450035167	89	F
939791151	450035167	105	F
940584273	450035167	87	M
940584272	450035167	80	M
940584271	450035167	70	M
940584270	450035167	76	M
940584269	450035167	70	M
940584268	450035167	75	M
940344080	450035167	62	M
940344081	450035167	46	M
940344082	450035167	63	M
939359284	450035167	56	F
939359285	450035167	60	F
939359286	450035167	23	F
939359287	450035167	46	F
939359288	450035167	36	F
939359289	450035167	48	F
939359290	450035167	46	F
939791114	450035167	81	F
939791115	450035167	86	F
939791116	450035167	81	F
939791117	450035167	89	F
939791118	450035167	73	F
939791119	450035167	82	F
939791120	450035167	90	F
939791121	450035167	89	F
939791122	450035167	72	F
939791123	450035167	87	F
939791124	450035167	90	F
939791125	450035167	83	F
939791126	450035167	77	F
939791127	450035167	85	F
939791128	450035167	93	F
939791129	450035167	95	F
939791130	450035167	90	F
939791131	450035167	85	F
939791132	450035167	99	F
939791133	450035167	72	F
939791134	450035167	83	F
939791135	450035167	94	F
939791136	450035167	82	F
939791137	450035167	84	F
939791138	450035167	75	F
939791139	450035167	72	F
939791140	450035167	86	F
939791141	450035167	80	F
939791142	450035167	85	F
939791143	450035167	85	F
939791144	450035167	99	F
939791146	450035167	89	F
940584284	450035168	80	M
940344088	450035168	47	M
940344089	450035168	64	M
939359296	450035168	52	F
939359297	450035168	59	F
939359298	450035168	61	F
939359299	450035168	58	F
939359300	450035168	44	F
939791177	450035168	76	F
939791178	450035168	88	F
939791179	450035168	82	F
939791180	450035168	67	F
939791181	450035168	86	F
939791182	450035168	87	F
939791183	450035168	95	F
940584283	450035168	99	M
940584285	450035168	77	M
940584286	450035168	77	M
940584287	450035168	76	M
939360467	450035168	49	F
939791184	450035168	92	F
939791185	450035168	93	F
939791186	450035168	67	F
939791187	450035168	85	F
939791188	450035168	87	F
939791189	450035168	77	F
939791190	450035168	87	F
939791191	450035168	82	F
939791192	450035168	88	F
939791193	450035168	78	F
939791194	450035168	90	F
939791195	450035168	96	F
939791196	450035168	88	F
939791197	450035168	78	F
939791198	450035168	77	F
939791199	450035168	73	F
939791200	450035168	76	F
939791201	450035168	99	F
939791202	450035168	92	F
939791203	450035168	85	F
939791204	450035168	76	F
939791205	450035168	89	F
939791206	450035168	70	F
939791207	450035168	85	F
939791208	450035168	87	F
939791209	450035168	81	F
939791210	450035168	90	F
939791211	450035168	94	F
939791212	450035168	87	F
939791213	450035168	86	F
940186446	450045768	71	F
940186448	450045768	85	F
940186449	450045768	88	F
940186450	450045768	90	F
940186451	450045768	96	F
940186452	450045768	83	F
940186453	450045768	66	F
940186454	450045768	90	F
940186455	450045768	81	F
940186456	450045768	87	F
940186457	450045768	85	F
940186458	450045768	75	F
940186459	450045768	75	F
940186460	450045768	67	F
940186461	450045768	90	F
940186462	450045768	97	F
940186463	450045768	86	F
940186464	450045768	72	F
940186326	450045768	93	F
940186325	450045768	90	F
940186361	450045768	90	F
940186360	450045768	88	F
940186359	450045768	95	F
940186358	450045768	75	F
940186357	450045768	88	F
940186356	450045768	87	F
940186355	450045768	83	F
940186354	450045768	77	F
940186353	450045768	85	F
940186352	450045768	97	F
940186351	450045768	83	F
940186350	450045768	66	F
940186349	450045768	83	F
940186348	450045768	78	F
940186347	450045768	87	F
940186426	450045768	90	F
940186427	450045768	89	F
940186428	450045768	83	F
940186429	450045768	93	F
940186430	450045768	82	F
940186431	450045768	90	F
940186425	450045768	82	F
940186413	450045768	93	F
940186414	450045768	84	F
940186415	450045768	86	F
940186416	450045768	88	F
940186346	450045768	79	F
940186345	450045768	87	F
940186344	450045768	89	F
940186343	450045768	77	F
940186342	450045768	70	F
940186341	450045768	84	F
940186340	450045768	81	F
940186339	450045768	90	F
940186424	450045768	80	F
940742448	450045768	80	M
940742449	450045768	76	M
940742450	450045768	76	M
940742451	450045768	96	M
940742452	450045768	81	M
940742453	450045768	83	M
940186368	450045768	85	F
940186367	450045768	87	F
940186366	450045768	83	F
940186369	450045768	75	F
940186370	450045768	86	F
940186371	450045768	81	F
940186372	450045768	87	F
940186373	450045768	87	F
940186374	450045768	93	F
940186375	450045768	94	F
940186376	450045768	85	F
940186377	450045768	77	F
940186378	450045768	86	F
940186379	450045768	86	F
940186380	450045768	88	F
940186381	450045768	104	F
940186382	450045768	86	F
940186383	450045768	86	F
940186384	450045768	87	F
940186385	450045768	67	F
940186432	450045768	78	F
940186433	450045768	85	F
940186434	450045768	95	F
940186435	450045768	81	F
940186436	450045768	88	F
940186437	450045768	83	F
940186438	450045768	87	F
940186439	450045768	87	F
940186440	450045768	95	F
940186441	450045768	92	F
940186442	450045768	77	F
940186443	450045768	87	F
940186444	450045768	85	F
940186445	450045768	76	F
940186447	450045768	87	F
940186465	450045768	88	F
940186466	450045768	86	F
940186467	450045768	85	F
940186468	450045768	96	F
940186469	450045768	80	F
940186470	450045768	75	F
940186471	450045768	76	F
940186472	450045768	89	F
940186473	450045768	79	F
940186474	450045768	87	F
940186475	450045768	70	F
940186476	450045768	83	F
940186477	450045768	75	F
940186478	450045768	77	F
940186479	450045768	83	F
940186480	450045768	85	F
940186481	450045768	85	F
940186482	450045768	70	F
940186483	450045768	86	F
940186484	450045768	78	F
940186485	450045768	75	F
940186486	450045768	76	F
940186487	450045768	79	F
940186488	450045768	81	F
940186386	450045768	88	F
940186387	450045768	84	F
940186388	450045768	87	F
940186389	450045768	79	F
940186390	450045768	97	F
940186391	450045768	88	F
940186392	450045768	79	F
940186393	450045768	88	F
940186394	450045768	90	F
940186395	450045768	76	F
940186396	450045768	84	F
940186397	450045768	79	F
940186398	450045768	80	F
940186399	450045768	86	F
940186400	450045768	90	F
940186401	450045768	80	F
940186402	450045768	88	F
940186403	450045768	65	F
940186404	450045768	67	F
940186405	450045768	92	F
940186334	450045768	98	F
940186406	450045768	104	F
940186407	450045768	77	F
940186408	450045768	96	F
940186409	450045768	86	F
940186410	450045768	92	F
940186338	450045768	84	F
940186337	450045768	83	F
940186336	450045768	89	F
940186335	450045768	88	F
940742443	450045768	68	M
940742444	450045768	89	M
940186411	450045768	83	F
940742445	450045768	75	M
940186412	450045768	91	F
940742446	450045768	89	M
939307861	450045768	58	F
939307862	450045768	64	F
940186365	450045768	81	F
940186364	450045768	101	F
939307863	450045768	51	F
940742426	450045768	75	M
940742427	450045768	82	M
940742428	450045768	100	M
940742429	450045768	84	M
939307864	450045768	26	F
939307865	450045768	58	F
939307866	450045768	45	F
939307867	450045768	58	F
939307868	450045768	60	F
939307869	450045768	48	F
940404329	450045768	40	M
940404328	450045768	51	M
940404327	450045768	45	M
940404326	450045768	64	M
940404325	450045768	60	M
940404324	450045768	56	M
940404323	450045768	56	M
940404322	450045768	57	M
940404321	450045768	56	M
940404320	450045768	38	M
940742447	450045768	90	M
940186333	450045768	85	F
940186332	450045768	91	F
940186331	450045768	92	F
940186330	450045768	78	F
940186329	450045768	94	F
940186324	450045768	87	F
940186417	450045768	86	F
940186418	450045768	77	F
940186419	450045768	65	F
940186420	450045768	89	F
940186421	450045768	72	F
940186422	450045768	81	F
940186423	450045768	65	F
940742430	450045768	75	M
940742431	450045768	77	M
940742432	450045768	67	M
940742433	450045768	73	M
940742434	450045768	90	M
940186363	450045768	103	F
940186362	450045768	74	F
940742435	450045768	103	M
940742436	450045768	79	M
940742437	450045768	77	M
940742438	450045768	87	M
940742439	450045768	85	M
940742440	450045768	71	M
940742441	450045768	75	M
940742442	450045768	88	M
940186328	450045768	65	F
940186327	450045768	87	F
939530817	450028783	89	F
939530818	450028783	75	F
939530819	450028783	87	F
939530820	450028783	82	F
939530821	450028783	79	F
939530822	450028783	88	F
939530823	450028783	87	F
939530824	450028783	81	F
939530825	450028783	86	F
939530826	450028783	73	F
939530827	450028783	99	F
939530828	450028783	76	F
939530829	450028783	85	F
939530830	450028783	88	F
939530831	450028783	76	F
939530832	450028783	75	F
939530833	450028783	89	F
939530834	450028783	72	F
939530835	450028783	80	F
939530836	450028783	67	F
939530837	450028783	99	F
939530838	450028783	67	F
939530839	450028783	80	F
939530840	450028783	90	F
939530841	450028783	90	F
939530842	450028783	98	F
939530843	450028783	80	F
939530844	450028783	92	F
939530845	450028783	76	F
939530846	450028783	97	F
939530847	450028783	83	F
939530848	450028783	77	F
939530849	450028783	92	F
939530850	450028783	92	F
939530851	450028783	90	F
939530852	450028783	75	F
939530853	450028783	84	F
939530854	450028783	80	F
939530855	450028783	72	F
939530856	450028783	86	F
939530857	450028783	83	F
939530858	450028783	79	F
939530859	450028783	82	F
939530860	450028783	77	F
939530861	450028783	95	F
939530862	450028783	75	F
939530863	450028783	81	F
939530864	450028783	76	F
939530865	450028783	88	F
939530866	450028783	82	F
939530867	450028783	82	F
939530868	450028783	75	F
939530869	450028783	84	F
939530870	450028783	87	F
939530871	450028783	88	F
939530872	450028783	74	F
939530873	450028783	71	F
940481276	450028783	79	M
939382491	450028783	64	F
940306570	450028783	46	M
940481263	450028783	81	M
940481264	450028783	80	M
940481265	450028783	79	M
940481266	450028783	75	M
940481267	450028783	83	M
940481268	450028783	73	M
940481269	450028783	87	M
940481270	450028783	71	M
940481271	450028783	104	M
940306571	450028783	55	M
939382490	450028783	64	F
939382489	450028783	45	F
939382488	450028783	28	F
939382487	450028783	63	F
940481272	450028783	70	M
940481273	450028783	86	M
940481274	450028783	82	M
940481275	450028783	84	M
940186312	450045770	82	F
940186313	450045770	82	F
940186314	450045770	99	F
940186315	450045770	78	F
940186316	450045770	84	F
940186317	450045770	76	F
940186318	450045770	97	F
940186319	450045770	84	F
940186320	450045770	81	F
940186321	450045770	83	F
940186322	450045770	86	F
940186323	450045770	87	F
940186301	450045770	79	F
940186300	450045770	103	F
940186299	450045770	75	F
940186298	450045770	86	F
940186297	450045770	87	F
940186296	450045770	86	F
940186295	450045770	92	F
940186294	450045770	93	F
940186293	450045770	92	F
940186292	450045770	90	F
940186291	450045770	87	F
940186290	450045770	79	F
940404287	450045770	54	M
940404288	450045770	61	M
940404289	450045770	59	M
940404290	450045770	64	M
940404291	450045770	54	M
940404292	450045770	64	M
940404293	450045770	63	M
940404294	450045770	59	M
940404295	450045770	61	M
940404296	450045770	23	M
940404297	450045770	35	M
940404298	450045770	61	M
940404299	450045770	61	M
940404300	450045770	53	M
940404301	450045770	63	M
940404302	450045770	49	M
940404303	450045770	56	M
940404304	450045770	38	M
940404305	450045770	27	M
940404306	450045770	33	M
940404307	450045770	63	M
940404308	450045770	30	M
940404309	450045770	40	M
940404310	450045770	64	M
940404311	450045770	44	M
940404312	450045770	49	M
940404313	450045770	64	M
940404314	450045770	52	M
940404315	450045770	25	M
940404316	450045770	61	M
940404317	450045770	56	M
940404318	450045770	64	M
940404319	450045770	62	M
939307860	450045770	50	F
939307859	450045770	25	F
939307858	450045770	45	F
939307857	450045770	23	F
939307856	450045770	47	F
939307855	450045770	33	F
939307854	450045770	57	F
939307853	450045770	60	F
939307852	450045770	62	F
939306863	450045770	56	F
939306607	450045770	61	F
939306606	450045770	59	F
939306605	450045770	45	F
939306604	450045770	59	F
939306603	450045770	63	F
939306602	450045770	62	F
939306601	450045770	59	F
939306600	450045770	60	F
939306599	450045770	19	F
939306598	450045770	20	F
939306597	450045770	64	F
940742401	450045770	85	M
940742402	450045770	84	M
940742403	450045770	104	M
940742404	450045770	85	M
940742405	450045770	81	M
940742406	450045770	86	M
940742407	450045770	80	M
940742408	450045770	67	M
940742409	450045770	87	M
940742410	450045770	79	M
940742411	450045770	87	M
940742412	450045770	85	M
940742413	450045770	72	M
940742414	450045770	82	M
940742415	450045770	66	M
940742416	450045770	73	M
940742417	450045770	83	M
940742418	450045770	82	M
940742419	450045770	80	M
940742420	450045770	77	M
940742421	450045770	90	M
940742422	450045770	89	M
940742423	450045770	90	M
940742424	450045770	80	M
940742425	450045770	84	M
940186302	450045770	89	F
940186303	450045770	89	F
940186304	450045770	85	F
940186305	450045770	89	F
940186306	450045770	87	F
940186307	450045770	87	F
940186308	450045770	88	F
940186309	450045770	87	F
940186310	450045770	77	F
940186311	450045770	77	F
939328583	450041052	35	F
940378130	450041052	35	M
940378129	450041052	42	M
940378128	450041052	29	M
940378127	450041052	56	M
940378126	450041052	44	M
940378125	450041052	41	M
940378124	450041052	31	M
940378123	450041052	47	M
940378122	450041052	54	M
940378121	450041052	59	M
940378120	450041052	41	M
940378119	450041052	56	M
940378118	450041052	53	M
940378117	450041052	55	M
940378116	450041052	31	M
940378115	450041052	34	M
940378114	450041052	54	M
940378113	450041052	52	M
939328560	450041052	61	F
939328561	450041052	58	F
939328562	450041052	45	F
939328563	450041052	44	F
939328564	450041052	61	F
939328565	450041052	42	F
939328566	450041052	37	F
939328567	450041052	56	F
939328568	450041052	46	F
939328569	450041052	55	F
939328570	450041052	63	F
939328571	450041052	53	F
939328572	450041052	47	F
939328573	450041052	55	F
939328574	450041052	25	F
939328575	450041052	51	F
939328576	450041052	57	F
939328577	450041052	47	F
940378112	450041052	37	M
940378111	450041052	25	M
940378110	450041052	50	M
940378109	450041052	57	M
940378108	450041052	57	M
940378107	450041052	61	M
940378106	450041052	64	M
940378105	450041052	63	M
940378104	450041052	60	M
940378103	450041052	32	M
940378102	450041052	55	M
940378101	450041052	62	M
940378147	450041052	27	M
940378146	450041052	56	M
940378145	450041052	58	M
940378144	450041052	55	M
940378143	450041052	55	M
940378142	450041052	58	M
940378141	450041052	45	M
940378140	450041052	24	M
940378139	450041052	45	M
940378138	450041052	58	M
940378137	450041052	60	M
940378136	450041052	59	M
940378135	450041052	26	M
940378134	450041052	52	M
940378133	450041052	64	M
940378132	450041052	37	M
940378131	450041052	25	M
940678223	450041052	79	M
940678222	450041052	87	M
940678221	450041052	83	M
940678220	450041052	88	M
940678219	450041052	83	M
940678218	450041052	105	M
940678217	450041052	89	M
940678216	450041052	85	M
940678215	450041052	69	M
940678214	450041052	87	M
940678213	450041052	80	M
940678212	450041052	88	M
940678211	450041052	75	M
940678210	450041052	74	M
940678209	450041052	93	M
940678208	450041052	82	M
940031631	450041052	82	F
940031630	450041052	72	F
940031629	450041052	76	F
940031628	450041052	90	F
940031627	450041052	70	F
940031626	450041052	77	F
939328589	450041052	63	F
939328588	450041052	45	F
939328587	450041052	45	F
939328586	450041052	55	F
939328585	450041052	33	F
939328584	450041052	61	F
939328578	450041052	58	F
939328579	450041052	35	F
939328580	450041052	58	F
939328581	450041052	23	F
939328582	450041052	55	F
937639418	450002374	19	F
937639174	450002374	19	M
937639175	450002374	19	M
937639176	450002374	18	M
937639177	450002374	19	M
937639178	450002374	21	M
937639179	450002374	19	M
937639180	450002374	20	M
937639181	450002374	21	M
937639182	450002374	24	M
937639183	450002374	19	M
937639184	450002374	19	M
937639185	450002374	19	M
937639186	450002374	22	M
937639187	450002374	18	M
937639188	450002374	21	M
937639189	450002374	23	M
937639190	450002374	19	M
937639191	450002374	19	M
937639192	450002374	19	M
937639193	450002374	24	M
937639194	450002374	19	M
937639195	450002374	19	M
937639196	450002374	21	M
937639197	450002374	19	M
937639198	450002374	23	M
937639199	450002374	19	M
937639200	450002374	23	M
937639201	450002374	20	M
937639202	450002374	19	M
937639203	450002374	19	M
937639204	450002374	18	M
937639205	450002374	19	M
937639206	450002374	18	M
937639207	450002374	19	M
937639208	450002374	19	M
937639209	450002374	20	M
937639210	450002374	18	M
937639211	450002374	18	M
937639212	450002374	27	M
937639213	450002374	39	M
937639214	450002374	18	M
937639215	450002374	18	M
937639216	450002374	23	M
937639217	450002374	19	M
937639218	450002374	19	M
937639219	450002374	19	M
937639220	450002374	19	M
937639221	450002374	21	M
937639222	450002374	18	M
937639223	450002374	21	M
937639224	450002374	22	M
937639225	450002374	18	M
937639226	450002374	19	M
937639227	450002374	21	M
937639228	450002374	18	M
937639229	450002374	23	M
937639230	450002374	19	M
937639231	450002374	22	M
937639232	450002374	19	M
937639233	450002374	18	M
937639234	450002374	18	M
937639235	450002374	21	M
937639236	450002374	19	M
937639237	450002374	21	M
937639238	450002374	22	M
937639239	450002374	18	M
937639240	450002374	19	M
937639241	450002374	19	M
937639242	450002374	18	M
937639243	450002374	22	M
937639244	450002374	19	M
937639245	450002374	23	M
937639246	450002374	18	M
937639247	450002374	34	M
937639248	450002374	19	M
937639249	450002374	23	M
937639250	450002374	18	M
937639251	450002374	18	M
937639252	450002374	24	M
937639253	450002374	20	M
937639254	450002374	22	M
937639255	450002374	23	M
937639256	450002374	19	M
937639257	450002374	21	M
937639258	450002374	18	M
937639259	450002374	23	M
937639260	450002374	21	M
937639261	450002374	24	M
937639262	450002374	19	M
937639263	450002374	17	F
937639264	450002374	17	F
937639265	450002374	21	F
937639266	450002374	19	F
937639267	450002374	19	F
937639268	450002374	21	F
937639269	450002374	28	F
937639270	450002374	22	F
937639271	450002374	20	F
937639272	450002374	19	F
937639273	450002374	19	F
937639274	450002374	22	F
937639275	450002374	19	F
937639276	450002374	19	F
937639277	450002374	19	F
937639278	450002374	23	F
937639279	450002374	18	F
937639280	450002374	19	F
937639281	450002374	20	F
937639282	450002374	19	F
937639283	450002374	18	F
937639284	450002374	19	F
937639285	450002374	19	F
937639286	450002374	19	F
937639287	450002374	20	F
937639288	450002374	18	F
937639289	450002374	19	F
937639290	450002374	20	F
937639291	450002374	21	F
937639292	450002374	20	F
937639293	450002374	18	F
937639294	450002374	20	F
937639295	450002374	24	F
937639296	450002374	21	F
937639297	450002374	18	F
937639298	450002374	19	F
937639299	450002374	19	F
937639300	450002374	20	F
937639301	450002374	24	F
937639302	450002374	18	F
937639303	450002374	19	F
937639304	450002374	19	F
937639305	450002374	19	F
937639306	450002374	19	F
937639307	450002374	23	F
937639308	450002374	21	F
937639309	450002374	18	F
937639310	450002374	18	F
937639311	450002374	18	F
937639312	450002374	23	F
937639313	450002374	19	F
937639314	450002374	21	F
937639315	450002374	20	F
937639316	450002374	20	F
937639317	450002374	19	F
937639318	450002374	22	F
937639319	450002374	19	F
937639320	450002374	19	F
937639321	450002374	18	F
937639322	450002374	19	F
937639323	450002374	21	F
937639324	450002374	19	F
937639325	450002374	19	F
937639326	450002374	19	F
937639327	450002374	21	F
937639328	450002374	22	F
937639329	450002374	19	F
937639330	450002374	23	F
937639331	450002374	21	F
937639332	450002374	19	F
937639333	450002374	20	F
937639334	450002374	18	F
937639335	450002374	22	F
937639336	450002374	21	F
937639337	450002374	23	F
937639338	450002374	20	F
937639339	450002374	19	F
937639340	450002374	19	F
937639341	450002374	19	F
937639342	450002374	22	F
937639343	450002374	18	F
937639344	450002374	18	F
937639345	450002374	18	F
937639346	450002374	19	F
937639347	450002374	19	F
937639348	450002374	21	F
937639349	450002374	19	F
937639350	450002374	19	F
937639351	450002374	18	F
937639352	450002374	19	F
937639353	450002374	24	F
937639354	450002374	19	F
937639355	450002374	18	F
937639356	450002374	19	F
937639357	450002374	19	F
937639358	450002374	23	F
937639359	450002374	18	F
937639360	450002374	23	F
937639361	450002374	23	F
937639362	450002374	23	F
937639363	450002374	19	F
937639364	450002374	18	F
937639365	450002374	25	F
937639366	450002374	19	F
937639367	450002374	19	F
937639368	450002374	19	F
937639369	450002374	18	F
937639370	450002374	19	F
937639371	450002374	19	F
937639372	450002374	19	F
937639373	450002374	37	F
937639374	450002374	19	F
937639375	450002374	24	F
937639376	450002374	23	F
937639377	450002374	19	F
937639378	450002374	23	F
937639379	450002374	22	F
937639380	450002374	18	F
937639381	450002374	18	F
937639382	450002374	18	F
937639383	450002374	24	F
937639384	450002374	24	F
937639385	450002374	19	F
937639386	450002374	19	F
937639387	450002374	21	F
937639388	450002374	19	F
937639389	450002374	23	F
937639390	450002374	20	F
937639391	450002374	18	F
937639392	450002374	19	F
937639393	450002374	19	F
937639394	450002374	19	F
937639395	450002374	24	F
937639396	450002374	21	F
937639397	450002374	18	F
937639398	450002374	24	F
937639399	450002374	19	F
937639400	450002374	22	F
937639401	450002374	18	F
937639402	450002374	18	F
937639403	450002374	21	F
937639404	450002374	19	F
937639405	450002374	21	F
937639406	450002374	21	F
937639407	450002374	19	F
937639408	450002374	18	F
937639409	450002374	19	F
937639410	450002374	22	F
937639411	450002374	18	F
937639412	450002374	22	F
937639413	450002374	22	F
937639414	450002374	19	F
937639415	450002374	19	F
937639416	450002374	19	F
937639417	450002374	18	F
937639419	450002374	23	F
937639420	450002374	23	F
937639421	450002374	19	F
937639422	450002374	20	F
937639423	450002374	24	F
937639424	450002374	23	F
937639425	450002374	20	F
937639426	450002374	19	F
937639427	450002374	18	F
937639428	450002374	22	F
937639429	450002374	18	F
937639430	450002374	19	F
937639431	450002374	19	F
937639432	450002374	19	F
937639433	450002374	23	F
937639434	450002374	21	F
937639435	450002374	19	F
937639436	450002374	19	F
937639437	450002374	19	F
937639438	450002374	19	F
937639439	450002374	18	F
937639440	450002374	19	F
937639441	450002374	22	F
937639442	450002374	24	F
937639443	450002374	18	F
937639444	450002374	22	F
937639445	450002374	20	F
937639446	450002374	24	F
937639447	450002374	18	F
937639448	450002374	19	F
937639449	450002374	24	F
939322255	450042151	36	F
939322260	450042151	45	F
939322259	450042151	27	F
939322258	450042151	26	F
939322257	450042151	55	F
939322256	450042151	59	F
939322251	450042151	55	F
939322252	450042151	48	F
939322253	450042151	64	F
940383175	450042151	63	M
940383176	450042151	62	M
940073816	450042151	82	F
940073817	450042151	89	F
939322254	450042151	53	F
939322261	450042151	62	F
942055156	450018663	17	M
942055157	450018664	49	F
942055159	450018664	27	F
942055158	450018664	32	F
942055160	450018664	34	F
942053770	450018661	14	M
942053771	450018661	16	M
942053802	450018661	52	M
942053784	450018661	15	M
942053783	450018661	15	M
942053773	450018661	14	M
942053774	450018661	17	M
942053775	450018661	17	M
942053776	450018661	16	M
942053772	450018661	17	M
942053801	450018661	21	M
942053800	450018661	33	M
942053799	450018661	39	M
942053798	450018661	42	M
942053797	450018661	23	M
942053796	450018661	15	M
942053787	450018661	16	M
942053788	450018661	15	M
942053789	450018661	16	M
942053790	450018661	13	M
942053791	450018661	17	M
942053792	450018661	17	M
942053793	450018661	14	M
942053794	450018661	17	M
942053786	450018661	17	M
942053785	450018661	17	M
942053767	450018661	16	M
942053768	450018661	17	M
942053769	450018661	17	M
942053777	450018661	17	M
942053778	450018661	15	M
942053795	450018661	16	M
942053779	450018661	14	M
942053780	450018661	13	M
942053781	450018661	16	M
942053782	450018661	14	M
942053814	450018662	17	F
942053808	450018662	16	F
942053807	450018662	15	F
942053823	450018662	20	F
942053818	450018662	16	F
942053806	450018662	17	F
942053805	450018662	15	F
942053817	450018662	17	F
942053815	450018662	16	F
942053816	450018662	16	F
942053804	450018662	17	F
942053803	450018662	16	F
942053819	450018662	15	F
942053820	450018662	17	F
942053810	450018662	17	F
942053811	450018662	15	F
942053821	450018662	43	F
942053822	450018662	42	F
942053809	450018662	17	F
942053812	450018662	15	F
942053813	450018662	15	F
940185733	450045771	94	F
940185731	450045771	86	F
940185730	450045771	97	F
940742205	450045771	78	M
940742204	450045771	71	M
940742203	450045771	89	M
940742202	450045771	87	M
940742201	450045771	82	M
940742200	450045771	86	M
940742199	450045771	75	M
940742198	450045771	83	M
940185709	450045771	86	F
940185708	450045771	80	F
940185707	450045771	84	F
940185706	450045771	92	F
940185705	450045771	87	F
940185704	450045771	77	F
940185703	450045771	99	F
940185702	450045771	78	F
940185701	450045771	84	F
940185700	450045771	90	F
940185699	450045771	81	F
940185698	450045771	103	F
940185697	450045771	88	F
940185696	450045771	95	F
940185695	450045771	93	F
940185694	450045771	85	F
940185693	450045771	85	F
940185692	450045771	78	F
940185691	450045771	81	F
940185690	450045771	88	F
940185689	450045771	82	F
940185688	450045771	92	F
940185729	450045771	101	F
940185728	450045771	92	F
940185727	450045771	90	F
940185726	450045771	95	F
940185725	450045771	89	F
940185724	450045771	91	F
940185723	450045771	82	F
940185722	450045771	104	F
940185721	450045771	102	F
940185720	450045771	78	F
940185719	450045771	75	F
940185718	450045771	82	F
940185736	450045771	65	F
940185717	450045771	90	F
940185716	450045771	90	F
940185715	450045771	78	F
940185735	450045771	91	F
940185744	450045771	92	F
940185714	450045771	88	F
940185713	450045771	88	F
940185712	450045771	92	F
940185711	450045771	86	F
940185710	450045771	74	F
940404235	450045771	58	M
940185745	450045771	81	F
940185743	450045771	70	F
940185734	450045771	76	F
940185742	450045771	100	F
940185741	450045771	80	F
940185740	450045771	89	F
940185739	450045771	68	F
940185738	450045771	75	F
940185737	450045771	84	F
940185732	450045771	77	F
942056523	450018665	46	M
942056524	450018665	32	M
942056525	450018665	34	M
942056526	450018665	31	M
942056522	450018665	23	M
940073859	450042152	67	F
940694675	450042152	80	M
940694676	450042152	71	M
940694677	450042152	84	M
940694678	450042152	76	M
940694679	450042152	74	M
940694680	450042152	71	M
940694681	450042152	85	M
939322264	450042152	35	F
